cart_id,user_id,cart_state,total_price
1008529,1008529,1,0
1008536,1008536,1,0
1008542,1008542,1,0
1008549,1008549,1,0
1008551,1008551,1,0
1008552,1008552,1,0
1008559,1008559,1,0
1008562,1008562,1,0
1008564,1008564,1,0
1008565,1008565,1,0
1008569,1008569,1,0
1008570,1008570,1,0
1008572,1008572,1,0
1008577,1008577,1,0
1008579,1008579,1,0
1008580,1008580,1,0
1008582,1008582,1,0
1008586,1008586,1,0
1008590,1008590,1,0
1008594,1008594,1,0
1008598,1008598,1,0
1008603,1008603,1,0
1008606,1008606,1,0
1008609,1008609,1,0
1008611,1008611,1,0
1008612,1008612,1,0
1008614,1008614,1,0
1008616,1008616,1,0
1008620,1008620,1,0
1008623,1008623,1,0
1008624,1008624,1,0
1008626,1008626,1,0
1008628,1008628,1,0
1008629,1008629,1,0
1008630,1008630,1,0
1008632,1008632,1,0
1008635,1008635,1,0
1008641,1008641,1,0
1008644,1008644,1,0
1008649,1008649,1,0
1008652,1008652,1,0
1008658,1008658,1,0
1008661,1008661,1,0
1008664,1008664,1,0
1008666,1008666,1,0
1008668,1008668,1,0
1008672,1008672,1,0
1008675,1008675,1,0
1008676,1008676,1,0
1008680,1008680,1,0
1008685,1008685,1,0
1008691,1008691,1,0
1008700,1008700,1,0
1008701,1008701,1,0
1008703,1008703,1,0
1008704,1008704,1,0
1008706,1008706,1,0
1008711,1008711,1,0
1008714,1008714,1,0
1008715,1008715,1,0
1008720,1008720,1,0
1008721,1008721,1,0
1008723,1008723,1,0
1008732,1008732,1,0
1008733,1008733,1,0
1008739,1008739,1,0
1008740,1008740,1,0
1008745,1008745,1,0
1008756,1008756,1,0
1008758,1008758,1,0
1008764,1008764,1,0
1008765,1008765,1,0
1008767,1008767,1,0
1008769,1008769,1,0
1008776,1008776,1,0
1008782,1008782,1,0
1008791,1008791,1,0
1008794,1008794,1,0
1008798,1008798,1,0
1008802,1008802,1,0
1008806,1008806,1,0
1008807,1008807,1,0
1008810,1008810,1,0
1008812,1008812,1,0
1008816,1008816,1,0
1008818,1008818,1,0
1008819,1008819,1,0
1008820,1008820,1,0
1008821,1008821,1,0
1008830,1008830,1,0
1008831,1008831,1,0
1008832,1008832,1,0
1008834,1008834,1,0
1008836,1008836,1,0
1008837,1008837,1,0
1008838,1008838,1,0
1008839,1008839,1,0
1008841,1008841,1,0
1008844,1008844,1,0
1008849,1008849,1,0
1008850,1008850,1,0
1008851,1008851,1,0
1008854,1008854,1,0
1008857,1008857,1,0
1008860,1008860,1,0
1008867,1008867,1,0
1008868,1008868,1,0
1008871,1008871,1,0
1008876,1008876,1,0
1008880,1008880,1,0
1008889,1008889,1,0
1008890,1008890,1,0
1008892,1008892,1,0
1008894,1008894,1,0
1008905,1008905,1,0
1008906,1008906,1,0
1008907,1008907,1,0
1008911,1008911,1,0
1008916,1008916,1,0
1008923,1008923,1,0
1008924,1008924,1,0
1008925,1008925,1,0
1008932,1008932,1,0
1008935,1008935,1,0
1008938,1008938,1,0
1008939,1008939,1,0
1008940,1008940,1,0
1008942,1008942,1,0
1008944,1008944,1,0
1008948,1008948,1,0
1008949,1008949,1,0
1008952,1008952,1,0
1008954,1008954,1,0
1008958,1008958,1,0
1008961,1008961,1,0
1008963,1008963,1,0
1008965,1008965,1,0
1008969,1008969,1,0
1008970,1008970,1,0
1008971,1008971,1,0
1008977,1008977,1,0
1008978,1008978,1,0
1008981,1008981,1,0
1008985,1008985,1,0
1008988,1008988,1,0
1008991,1008991,1,0
1008993,1008993,1,0
1008994,1008994,1,0
1008997,1008997,1,0
1009002,1009002,1,0
1009009,1009009,1,0
1009010,1009010,1,0
1009012,1009012,1,0
1009013,1009013,1,0
1009014,1009014,1,0
1009015,1009015,1,0
1009016,1009016,1,0
1009017,1009017,1,0
1009018,1009018,1,0
1009022,1009022,1,0
1009023,1009023,1,0
1009024,1009024,1,0
1009025,1009025,1,0
1009027,1009027,1,0
1009029,1009029,1,0
1009031,1009031,1,0
1009036,1009036,1,0
1009037,1009037,1,0
1009038,1009038,1,0
1009039,1009039,1,0
1009045,1009045,1,0
1009048,1009048,1,0
1009050,1009050,1,0
1009053,1009053,1,0
1009059,1009059,1,0
1009060,1009060,1,0
1009064,1009064,1,0
1009065,1009065,1,0
1009069,1009069,1,0
1009070,1009070,1,0
1009071,1009071,1,0
1009072,1009072,1,0
1009077,1009077,1,0
1009078,1009078,1,0
1009080,1009080,1,0
1009082,1009082,1,0
1009087,1009087,1,0
1009088,1009088,1,0
1009091,1009091,1,0
1009092,1009092,1,0
1009093,1009093,1,0
1009105,1009105,1,0
1009106,1009106,1,0
1009107,1009107,1,0
1009110,1009110,1,0
1009115,1009115,1,0
1009116,1009116,1,0
1009117,1009117,1,0
1009118,1009118,1,0
1009119,1009119,1,0
1009120,1009120,1,0
1009122,1009122,1,0
1009125,1009125,1,0
1009126,1009126,1,0
1009128,1009128,1,0
1009129,1009129,1,0
1009136,1009136,1,0
1009137,1009137,1,0
1009140,1009140,1,0
1009141,1009141,1,0
1009151,1009151,1,0
1009154,1009154,1,0
1009155,1009155,1,0
1009156,1009156,1,0
1009159,1009159,1,0
1009162,1009162,1,0
1009173,1009173,1,0
1009177,1009177,1,0
1009178,1009178,1,0
1009180,1009180,1,0
1009182,1009182,1,0
1009184,1009184,1,0
1009185,1009185,1,0
1009187,1009187,1,0
1009190,1009190,1,0
1009192,1009192,1,0
1009194,1009194,1,0
1009198,1009198,1,0
1009207,1009207,1,0
1009213,1009213,1,0
1009214,1009214,1,0
1009216,1009216,1,0
1009218,1009218,1,0
1009221,1009221,1,0
1009222,1009222,1,0
1009223,1009223,1,0
1009225,1009225,1,0
1009226,1009226,1,0
1009230,1009230,1,0
1009243,1009243,1,0
1009251,1009251,1,0
1009252,1009252,1,0
1009255,1009255,1,0
1009259,1009259,1,0
1009263,1009263,1,0
1009265,1009265,1,0
1009266,1009266,1,0
1009267,1009267,1,0
1009271,1009271,1,0
1009273,1009273,1,0
1009280,1009280,1,0
1009281,1009281,1,0
1009286,1009286,1,0
1009294,1009294,1,0
1009295,1009295,1,0
1009296,1009296,1,0
1009298,1009298,1,0
1009300,1009300,1,0
1009302,1009302,1,0
1009303,1009303,1,0
1009304,1009304,1,0
1009305,1009305,1,0
1009306,1009306,1,0
1009309,1009309,1,0
1009311,1009311,1,0
1009313,1009313,1,0
1009320,1009320,1,0
1009321,1009321,1,0
1009323,1009323,1,0
1009330,1009330,1,0
1009333,1009333,1,0
1009336,1009336,1,0
1009339,1009339,1,0
1009340,1009340,1,0
1009345,1009345,1,0
1009348,1009348,1,0
1009349,1009349,1,0
1009354,1009354,1,0
1009363,1009363,1,0
1009365,1009365,1,0
1009368,1009368,1,0
1009374,1009374,1,0
1009375,1009375,1,0
1009378,1009378,1,0
1009379,1009379,1,0
1009383,1009383,1,0
1009389,1009389,1,0
1009390,1009390,1,0
1009392,1009392,1,0
1009393,1009393,1,0
1009396,1009396,1,0
1009407,1009407,1,0
1009412,1009412,1,0
1009413,1009413,1,0
1009419,1009419,1,0
1009426,1009426,1,0
1009430,1009430,1,0
1009432,1009432,1,0
1009433,1009433,1,0
1009436,1009436,1,0
1009440,1009440,1,0
1009441,1009441,1,0
1009444,1009444,1,0
1009445,1009445,1,0
1009449,1009449,1,0
1009451,1009451,1,0
1009455,1009455,1,0
1009456,1009456,1,0
1009457,1009457,1,0
1009464,1009464,1,0
1009468,1009468,1,0
1009470,1009470,1,0
1009474,1009474,1,0
1009486,1009486,1,0
1009487,1009487,1,0
1009489,1009489,1,0
1009490,1009490,1,0
1009499,1009499,1,0
1009503,1009503,1,0
1009510,1009510,1,0
1009514,1009514,1,0
1009519,1009519,1,0
1009521,1009521,1,0
1009522,1009522,1,0
1009523,1009523,1,0
1009524,1009524,1,0
1009529,1009529,1,0
1009534,1009534,1,0
1009540,1009540,1,0
1009544,1009544,1,0
1009545,1009545,1,0
1009547,1009547,1,0
1009550,1009550,1,0
1009551,1009551,1,0
1009552,1009552,1,0
1009553,1009553,1,0
1009556,1009556,1,0
1009558,1009558,1,0
1009559,1009559,1,0
1009561,1009561,1,0
1009567,1009567,1,0
1009571,1009571,1,0
1009575,1009575,1,0
1009577,1009577,1,0
1009580,1009580,1,0
1009581,1009581,1,0
1009584,1009584,1,0
1009587,1009587,1,0
1009592,1009592,1,0
1009593,1009593,1,0
1009594,1009594,1,0
1009599,1009599,1,0
1009600,1009600,1,0
1009605,1009605,1,0
1009607,1009607,1,0
1009608,1009608,1,0
1009611,1009611,1,0
1009612,1009612,1,0
1009613,1009613,1,0
1009616,1009616,1,0
1009618,1009618,1,0
1009619,1009619,1,0
1009620,1009620,1,0
1009621,1009621,1,0
1009625,1009625,1,0
1009628,1009628,1,0
1009629,1009629,1,0
1009631,1009631,1,0
1009633,1009633,1,0
1009635,1009635,1,0
1009643,1009643,1,0
1009660,1009660,1,0
1009664,1009664,1,0
1009667,1009667,1,0
1009669,1009669,1,0
1009673,1009673,1,0
1009674,1009674,1,0
1009676,1009676,1,0
1009688,1009688,1,0
1009690,1009690,1,0
1009697,1009697,1,0
1009703,1009703,1,0
1009706,1009706,1,0
1009708,1009708,1,0
1009709,1009709,1,0
1009712,1009712,1,0
1009713,1009713,1,0
1009717,1009717,1,0
1009719,1009719,1,0
1009722,1009722,1,0
1009725,1009725,1,0
1009728,1009728,1,0
1009729,1009729,1,0
1009730,1009730,1,0
1009734,1009734,1,0
1009738,1009738,1,0
1009745,1009745,1,0
1009752,1009752,1,0
1009753,1009753,1,0
1009757,1009757,1,0
1009759,1009759,1,0
1009762,1009762,1,0
1009763,1009763,1,0
1009767,1009767,1,0
1009771,1009771,1,0
1009776,1009776,1,0
1009778,1009778,1,0
1009779,1009779,1,0
1009782,1009782,1,0
1009789,1009789,1,0
1009791,1009791,1,0
1009795,1009795,1,0
1009800,1009800,1,0
1009803,1009803,1,0
1009805,1009805,1,0
1009807,1009807,1,0
1009811,1009811,1,0
1009813,1009813,1,0
1009817,1009817,1,0
1009818,1009818,1,0
1009819,1009819,1,0
1009821,1009821,1,0
1009825,1009825,1,0
1009826,1009826,1,0
1009828,1009828,1,0
1009832,1009832,1,0
1009836,1009836,1,0
1009839,1009839,1,0
1009842,1009842,1,0
1009843,1009843,1,0
1009844,1009844,1,0
1009851,1009851,1,0
1009852,1009852,1,0
1009856,1009856,1,0
1009857,1009857,1,0
1009858,1009858,1,0
1009861,1009861,1,0
1009863,1009863,1,0
1009865,1009865,1,0
1009866,1009866,1,0
1009869,1009869,1,0
1009874,1009874,1,0
1009877,1009877,1,0
1009883,1009883,1,0
1009884,1009884,1,0
1009888,1009888,1,0
1009889,1009889,1,0
1009893,1009893,1,0
1009895,1009895,1,0
1009902,1009902,1,0
1009903,1009903,1,0
1009905,1009905,1,0
1009907,1009907,1,0
1009908,1009908,1,0
1009909,1009909,1,0
1009910,1009910,1,0
1009911,1009911,1,0
1009914,1009914,1,0
1009915,1009915,1,0
1009916,1009916,1,0
1009919,1009919,1,0
1009927,1009927,1,0
1009929,1009929,1,0
1009930,1009930,1,0
1009932,1009932,1,0
1009933,1009933,1,0
1009934,1009934,1,0
1009943,1009943,1,0
1009944,1009944,1,0
1009945,1009945,1,0
1009952,1009952,1,0
1009953,1009953,1,0
1009954,1009954,1,0
1009957,1009957,1,0
1009958,1009958,1,0
1009959,1009959,1,0
1009961,1009961,1,0
1009963,1009963,1,0
1009965,1009965,1,0
1009969,1009969,1,0
1009970,1009970,1,0
1009971,1009971,1,0
1009974,1009974,1,0
1009984,1009984,1,0
1009989,1009989,1,0
1009990,1009990,1,0
1009992,1009992,1,0
1009993,1009993,1,0
1009994,1009994,1,0
1009999,1009999,1,0
1010000,1010000,1,0
1010004,1010004,1,0
1010006,1010006,1,0
1010007,1010007,1,0
1010010,1010010,1,0
1010013,1010013,1,0
1010014,1010014,1,0
1010020,1010020,1,0
1010023,1010023,1,0
1010024,1010024,1,0
1010025,1010025,1,0
1010032,1010032,1,0
1010033,1010033,1,0
1010043,1010043,1,0
1010045,1010045,1,0
1010048,1010048,1,0
1010050,1010050,1,0
1010059,1010059,1,0
1010060,1010060,1,0
1010065,1010065,1,0
1010067,1010067,1,0
1010072,1010072,1,0
1010075,1010075,1,0
1010076,1010076,1,0
1010077,1010077,1,0
1010080,1010080,1,0
1010084,1010084,1,0
1010089,1010089,1,0
1010092,1010092,1,0
1010099,1010099,1,0
1010103,1010103,1,0
1010116,1010116,1,0
1010117,1010117,1,0
1010122,1010122,1,0
1010124,1010124,1,0
1010125,1010125,1,0
1010126,1010126,1,0
1010127,1010127,1,0
1010129,1010129,1,0
1010134,1010134,1,0
1010140,1010140,1,0
1010144,1010144,1,0
1010145,1010145,1,0
1010148,1010148,1,0
1010151,1010151,1,0
1010153,1010153,1,0
1010155,1010155,1,0
1010156,1010156,1,0
1010162,1010162,1,0
1010163,1010163,1,0
1010166,1010166,1,0
1010167,1010167,1,0
1010170,1010170,1,0
1010173,1010173,1,0
1010179,1010179,1,0
1010183,1010183,1,0
1010185,1010185,1,0
1010191,1010191,1,0
1010194,1010194,1,0
1010195,1010195,1,0
1010199,1010199,1,0
1010201,1010201,1,0
1010210,1010210,1,0
1010216,1010216,1,0
1010226,1010226,1,0
1010229,1010229,1,0
1010232,1010232,1,0
1010235,1010235,1,0
1010239,1010239,1,0
1010240,1010240,1,0
1010242,1010242,1,0
1010243,1010243,1,0
1010244,1010244,1,0
1010247,1010247,1,0
1010252,1010252,1,0
1010256,1010256,1,0
1010262,1010262,1,0
1010266,1010266,1,0
1010275,1010275,1,0
1010279,1010279,1,0
1010282,1010282,1,0
1010286,1010286,1,0
1010289,1010289,1,0
1010290,1010290,1,0
1010291,1010291,1,0
1010296,1010296,1,0
1010300,1010300,1,0
1010301,1010301,1,0
1010302,1010302,1,0
1010306,1010306,1,0
1010313,1010313,1,0
1010314,1010314,1,0
1010318,1010318,1,0
1010322,1010322,1,0
1010323,1010323,1,0
1010327,1010327,1,0
1010329,1010329,1,0
1010330,1010330,1,0
1010333,1010333,1,0
1010338,1010338,1,0
1010339,1010339,1,0
1010341,1010341,1,0
1010342,1010342,1,0
1010344,1010344,1,0
1010350,1010350,1,0
1010358,1010358,1,0
1010360,1010360,1,0
1010361,1010361,1,0
1010373,1010373,1,0
1010374,1010374,1,0
1010375,1010375,1,0
1010376,1010376,1,0
1010379,1010379,1,0
1010384,1010384,1,0
1010386,1010386,1,0
1010388,1010388,1,0
1010392,1010392,1,0
1010394,1010394,1,0
1010400,1010400,1,0
1010401,1010401,1,0
1010403,1010403,1,0
1010408,1010408,1,0
1010409,1010409,1,0
1010410,1010410,1,0
1010415,1010415,1,0
1010420,1010420,1,0
1010423,1010423,1,0
1010425,1010425,1,0
1010429,1010429,1,0
1010432,1010432,1,0
1010434,1010434,1,0
1010437,1010437,1,0
1010438,1010438,1,0
1010440,1010440,1,0
1010447,1010447,1,0
1010451,1010451,1,0
1010452,1010452,1,0
1010459,1010459,1,0
1010462,1010462,1,0
1010467,1010467,1,0
1010477,1010477,1,0
1010478,1010478,1,0
1010485,1010485,1,0
1010489,1010489,1,0
1010493,1010493,1,0
1010495,1010495,1,0
1010496,1010496,1,0
1010497,1010497,1,0
1010504,1010504,1,0
1010508,1010508,1,0
1010510,1010510,1,0
1010512,1010512,1,0
1010513,1010513,1,0
1010514,1010514,1,0
1010515,1010515,1,0
1010516,1010516,1,0
1010517,1010517,1,0
1010518,1010518,1,0
1010523,1010523,1,0
1010524,1010524,1,0
1010526,1010526,1,0
1010528,1010528,1,0
1010529,1010529,1,0
1010530,1010530,1,0
1010531,1010531,1,0
1010533,1010533,1,0
1010536,1010536,1,0
1010541,1010541,1,0
1010542,1010542,1,0
1010544,1010544,1,0
1010551,1010551,1,0
1010558,1010558,1,0
1010562,1010562,1,0
1010563,1010563,1,0
1010564,1010564,1,0
1010567,1010567,1,0
1010569,1010569,1,0
1010572,1010572,1,0
1010574,1010574,1,0
1010583,1010583,1,0
1010584,1010584,1,0
1010591,1010591,1,0
1010593,1010593,1,0
1010594,1010594,1,0
1010605,1010605,1,0
1010609,1010609,1,0
1010618,1010618,1,0
1010620,1010620,1,0
1010625,1010625,1,0
1010633,1010633,1,0
1010634,1010634,1,0
1010636,1010636,1,0
1010639,1010639,1,0
1010644,1010644,1,0
1010646,1010646,1,0
1010649,1010649,1,0
1010652,1010652,1,0
1010653,1010653,1,0
1010658,1010658,1,0
1010659,1010659,1,0
1010663,1010663,1,0
1010664,1010664,1,0
1010665,1010665,1,0
1010668,1010668,1,0
1010672,1010672,1,0
1010675,1010675,1,0
1010678,1010678,1,0
1010679,1010679,1,0
1010680,1010680,1,0
1010681,1010681,1,0
1010682,1010682,1,0
1010690,1010690,1,0
1010691,1010691,1,0
1010693,1010693,1,0
1010695,1010695,1,0
1010696,1010696,1,0
1010700,1010700,1,0
1010701,1010701,1,0
1010706,1010706,1,0
1010712,1010712,1,0
1010715,1010715,1,0
1010721,1010721,1,0
1010724,1010724,1,0
1010725,1010725,1,0
1010728,1010728,1,0
1010729,1010729,1,0
1010734,1010734,1,0
1010735,1010735,1,0
1010738,1010738,1,0
1010739,1010739,1,0
1010743,1010743,1,0
1010744,1010744,1,0
1010752,1010752,1,0
1010753,1010753,1,0
1010757,1010757,1,0
1010758,1010758,1,0
1010762,1010762,1,0
1010768,1010768,1,0
1010769,1010769,1,0
1010771,1010771,1,0
1010772,1010772,1,0
1010774,1010774,1,0
1010779,1010779,1,0
1010781,1010781,1,0
1010782,1010782,1,0
1010784,1010784,1,0
1010785,1010785,1,0
1010787,1010787,1,0
1010791,1010791,1,0
1010792,1010792,1,0
1010793,1010793,1,0
1010797,1010797,1,0
1010804,1010804,1,0
1010805,1010805,1,0
1010806,1010806,1,0
1010807,1010807,1,0
1010809,1010809,1,0
1010812,1010812,1,0
1010813,1010813,1,0
1010817,1010817,1,0
1010818,1010818,1,0
1010819,1010819,1,0
1010820,1010820,1,0
1010821,1010821,1,0
1010823,1010823,1,0
1010824,1010824,1,0
1010833,1010833,1,0
1010834,1010834,1,0
1010843,1010843,1,0
1010845,1010845,1,0
1010846,1010846,1,0
1010847,1010847,1,0
1010852,1010852,1,0
1010859,1010859,1,0
1010864,1010864,1,0
1010871,1010871,1,0
1010874,1010874,1,0
1010877,1010877,1,0
1010878,1010878,1,0
1010879,1010879,1,0
1010888,1010888,1,0
1010891,1010891,1,0
1010894,1010894,1,0
1010897,1010897,1,0
1010900,1010900,1,0
1010901,1010901,1,0
1010902,1010902,1,0
1010905,1010905,1,0
1010908,1010908,1,0
1010910,1010910,1,0
1010911,1010911,1,0
1010915,1010915,1,0
1010923,1010923,1,0
1010926,1010926,1,0
1010929,1010929,1,0
1010935,1010935,1,0
1010938,1010938,1,0
1010940,1010940,1,0
1010942,1010942,1,0
1010950,1010950,1,0
1010951,1010951,1,0
1010955,1010955,1,0
1010956,1010956,1,0
1010960,1010960,1,0
1010963,1010963,1,0
1010969,1010969,1,0
1010970,1010970,1,0
1010972,1010972,1,0
1010976,1010976,1,0
1010977,1010977,1,0
1010981,1010981,1,0
1010987,1010987,1,0
1010988,1010988,1,0
1010993,1010993,1,0
1010999,1010999,1,0
1011002,1011002,1,0
1011004,1011004,1,0
1011010,1011010,1,0
1011012,1011012,1,0
1011013,1011013,1,0
1011015,1011015,1,0
1011020,1011020,1,0
1011022,1011022,1,0
1011023,1011023,1,0
1011025,1011025,1,0
1011026,1011026,1,0
1011031,1011031,1,0
1011032,1011032,1,0
1011038,1011038,1,0
1011041,1011041,1,0
1011046,1011046,1,0
1011047,1011047,1,0
1011050,1011050,1,0
1011056,1011056,1,0
1011057,1011057,1,0
1011062,1011062,1,0
1011067,1011067,1,0
1011069,1011069,1,0
1011072,1011072,1,0
1011073,1011073,1,0
1011076,1011076,1,0
1011079,1011079,1,0
1011082,1011082,1,0
1011084,1011084,1,0
1011085,1011085,1,0
1011088,1011088,1,0
1011093,1011093,1,0
1011099,1011099,1,0
1011101,1011101,1,0
1011102,1011102,1,0
1011107,1011107,1,0
1011110,1011110,1,0
1011116,1011116,1,0
1011118,1011118,1,0
1011121,1011121,1,0
1011124,1011124,1,0
1011126,1011126,1,0
1011129,1011129,1,0
1011141,1011141,1,0
1011142,1011142,1,0
1011145,1011145,1,0
1011150,1011150,1,0
1011156,1011156,1,0
1011157,1011157,1,0
1011158,1011158,1,0
1011163,1011163,1,0
1011171,1011171,1,0
1011172,1011172,1,0
1011174,1011174,1,0
1011185,1011185,1,0
1011188,1011188,1,0
1011193,1011193,1,0
1011194,1011194,1,0
1011197,1011197,1,0
1011199,1011199,1,0
1011200,1011200,1,0
1011205,1011205,1,0
1011206,1011206,1,0
1011210,1011210,1,0
1011212,1011212,1,0
1011221,1011221,1,0
1011232,1011232,1,0
1011233,1011233,1,0
1011237,1011237,1,0
1011239,1011239,1,0
1011240,1011240,1,0
1011245,1011245,1,0
1011246,1011246,1,0
1011247,1011247,1,0
1011250,1011250,1,0
1011251,1011251,1,0
1011254,1011254,1,0
1011256,1011256,1,0
1011259,1011259,1,0
1011262,1011262,1,0
1011264,1011264,1,0
1011268,1011268,1,0
1011269,1011269,1,0
1011270,1011270,1,0
1011271,1011271,1,0
1011272,1011272,1,0
1011273,1011273,1,0
1011279,1011279,1,0
1011280,1011280,1,0
1011281,1011281,1,0
1011282,1011282,1,0
1011285,1011285,1,0
1011287,1011287,1,0
1011294,1011294,1,0
1011301,1011301,1,0
1011303,1011303,1,0
1011307,1011307,1,0
1011314,1011314,1,0
1011320,1011320,1,0
1011322,1011322,1,0
1011323,1011323,1,0
1011324,1011324,1,0
1011330,1011330,1,0
1011331,1011331,1,0
1011332,1011332,1,0
1011341,1011341,1,0
1011343,1011343,1,0
1011344,1011344,1,0
1011347,1011347,1,0
1011350,1011350,1,0
1011351,1011351,1,0
1011354,1011354,1,0
1011357,1011357,1,0
1011360,1011360,1,0
1011373,1011373,1,0
1011377,1011377,1,0
1011383,1011383,1,0
1011392,1011392,1,0
1011395,1011395,1,0
1011397,1011397,1,0
1011398,1011398,1,0
1011399,1011399,1,0
1011400,1011400,1,0
1011403,1011403,1,0
1011404,1011404,1,0
1011405,1011405,1,0
1011408,1011408,1,0
1011409,1011409,1,0
1011414,1011414,1,0
1011416,1011416,1,0
1011428,1011428,1,0
1011429,1011429,1,0
1011430,1011430,1,0
1011431,1011431,1,0
1011432,1011432,1,0
1011434,1011434,1,0
1011435,1011435,1,0
1011437,1011437,1,0
1011449,1011449,1,0
1011451,1011451,1,0
1011459,1011459,1,0
1011460,1011460,1,0
1011462,1011462,1,0
1011463,1011463,1,0
1011464,1011464,1,0
1011467,1011467,1,0
1011468,1011468,1,0
1011469,1011469,1,0
1011470,1011470,1,0
1011471,1011471,1,0
1011482,1011482,1,0
1011489,1011489,1,0
1011491,1011491,1,0
1011494,1011494,1,0
1011495,1011495,1,0
1011498,1011498,1,0
1011502,1011502,1,0
1011503,1011503,1,0
1011508,1011508,1,0
1011512,1011512,1,0
1011513,1011513,1,0
1011515,1011515,1,0
1011516,1011516,1,0
1011517,1011517,1,0
1011522,1011522,1,0
1011524,1011524,1,0
1011535,1011535,1,0
1011536,1011536,1,0
1011540,1011540,1,0
1011542,1011542,1,0
1011551,1011551,1,0
1011557,1011557,1,0
1011560,1011560,1,0
1011561,1011561,1,0
1011566,1011566,1,0
1011572,1011572,1,0
1011574,1011574,1,0
1011579,1011579,1,0
1011582,1011582,1,0
1011583,1011583,1,0
1011586,1011586,1,0
1011587,1011587,1,0
1011589,1011589,1,0
1011590,1011590,1,0
1011592,1011592,1,0
1011599,1011599,1,0
1011603,1011603,1,0
1011604,1011604,1,0
1011609,1011609,1,0
1011610,1011610,1,0
1011611,1011611,1,0
1011614,1011614,1,0
1011616,1011616,1,0
1011619,1011619,1,0
1011624,1011624,1,0
1011625,1011625,1,0
1011630,1011630,1,0
1011631,1011631,1,0
1011632,1011632,1,0
1011635,1011635,1,0
1011638,1011638,1,0
1011639,1011639,1,0
1011640,1011640,1,0
1011651,1011651,1,0
1011656,1011656,1,0
1011664,1011664,1,0
1011665,1011665,1,0
1011666,1011666,1,0
1011670,1011670,1,0
1011677,1011677,1,0
1011678,1011678,1,0
1011681,1011681,1,0
1011682,1011682,1,0
1011683,1011683,1,0
1011685,1011685,1,0
1011686,1011686,1,0
1011688,1011688,1,0
1011692,1011692,1,0
1011696,1011696,1,0
1011697,1011697,1,0
1011699,1011699,1,0
1011700,1011700,1,0
1011701,1011701,1,0
1011702,1011702,1,0
1011705,1011705,1,0
1011708,1011708,1,0
1011712,1011712,1,0
1011714,1011714,1,0
1011716,1011716,1,0
1011717,1011717,1,0
1011719,1011719,1,0
1011721,1011721,1,0
1011725,1011725,1,0
1011726,1011726,1,0
1011729,1011729,1,0
1011733,1011733,1,0
1011734,1011734,1,0
1011735,1011735,1,0
1011738,1011738,1,0
1011744,1011744,1,0
1011753,1011753,1,0
1011754,1011754,1,0
1011758,1011758,1,0
1011759,1011759,1,0
1011760,1011760,1,0
1011761,1011761,1,0
1011762,1011762,1,0
1011764,1011764,1,0
1011765,1011765,1,0
1011766,1011766,1,0
1011768,1011768,1,0
1011769,1011769,1,0
1011772,1011772,1,0
1011773,1011773,1,0
1011778,1011778,1,0
1011779,1011779,1,0
1011780,1011780,1,0
1011782,1011782,1,0
1011785,1011785,1,0
1011786,1011786,1,0
1011787,1011787,1,0
1011792,1011792,1,0
1011799,1011799,1,0
1011803,1011803,1,0
1011807,1011807,1,0
1011808,1011808,1,0
1011813,1011813,1,0
1011814,1011814,1,0
1011816,1011816,1,0
1011822,1011822,1,0
1011823,1011823,1,0
1011839,1011839,1,0
1011842,1011842,1,0
1011843,1011843,1,0
1011845,1011845,1,0
1011846,1011846,1,0
1011847,1011847,1,0
1011851,1011851,1,0
1011853,1011853,1,0
1011855,1011855,1,0
1011856,1011856,1,0
1011860,1011860,1,0
1011864,1011864,1,0
1011865,1011865,1,0
1011866,1011866,1,0
1011867,1011867,1,0
1011868,1011868,1,0
1011870,1011870,1,0
1011872,1011872,1,0
1011875,1011875,1,0
1011879,1011879,1,0
1011880,1011880,1,0
1011881,1011881,1,0
1011889,1011889,1,0
1011890,1011890,1,0
1011891,1011891,1,0
1011894,1011894,1,0
1011899,1011899,1,0
1011903,1011903,1,0
1011905,1011905,1,0
1011906,1011906,1,0
1011916,1011916,1,0
1011918,1011918,1,0
1011921,1011921,1,0
1011922,1011922,1,0
1011923,1011923,1,0
1011924,1011924,1,0
1011925,1011925,1,0
1011931,1011931,1,0
1011932,1011932,1,0
1011936,1011936,1,0
1011939,1011939,1,0
1011944,1011944,1,0
1011945,1011945,1,0
1011947,1011947,1,0
1011949,1011949,1,0
1011952,1011952,1,0
1011955,1011955,1,0
1011958,1011958,1,0
1011960,1011960,1,0
1011961,1011961,1,0
1011962,1011962,1,0
1011963,1011963,1,0
1011965,1011965,1,0
1011972,1011972,1,0
1011973,1011973,1,0
1011979,1011979,1,0
1011983,1011983,1,0
1011984,1011984,1,0
1011985,1011985,1,0
1011986,1011986,1,0
1011989,1011989,1,0
1011991,1011991,1,0
1011994,1011994,1,0
1011996,1011996,1,0
1011999,1011999,1,0
1012001,1012001,1,0
1012003,1012003,1,0
1012004,1012004,1,0
1012014,1012014,1,0
1012015,1012015,1,0
1012020,1012020,1,0
1012026,1012026,1,0
1012031,1012031,1,0
1012033,1012033,1,0
1012035,1012035,1,0
1012037,1012037,1,0
1012038,1012038,1,0
1012039,1012039,1,0
1012043,1012043,1,0
1012052,1012052,1,0
1012057,1012057,1,0
1012059,1012059,1,0
1012062,1012062,1,0
1012070,1012070,1,0
1012073,1012073,1,0
1012074,1012074,1,0
1012075,1012075,1,0
1012080,1012080,1,0
1012081,1012081,1,0
