provider_id,merchant_name,address,road,ward_id,district_id,city_id,description,keyword,hotline,tax_code,price_range,avatar,cover_picture,facade_photo,latitude,longitude,estimated_cooking_time,status,erc,rush_hour,order_totals,user_id,owner_id,current_form,registered_at,update_at,delete_at
1000051,Montana's,207,Vỗ Văn Tần,1,2,3,This spot is among the hottest spots in Hamilton on Uber Eats. Fun fact: Montana's serves one of the most popular things in Hamilton: chicken burrito.,abc,0123456789,9876543210,3.44-19.68,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC80MjgyZmQ4YS0yN2Q5LTQwMTAtYTQzMS1iYzBjZmMxZjhhZWUuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7815065,106.6947958,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000099,1000028,5,2019-09-22 05:57:20,2019-09-22 05:57:20,
1000106,WingsUp!,279,Vỗ Văn Tần,1,2,3,You're looking at one of the hottest spots in Hamilton on Uber Eats. One of the most popular items on the menu among Uber Eats users is the Wing Meal and the Buffalo Bites Meal and the Buffalo Wrap are two of the items most commonly ordered together at this evening go-to.,abc,0123456789,9876543210,7.86-16.71,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC83MmVkZTQ3Ni00ODk5LTRmNjMtOThlNi1kNjNiZDFkNTQ3MmMuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7815065,106.6947958,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000100,1000029,5,2018-01-18 04:41:39,2018-01-18 04:41:39,
1000053,Moodys,111,Bà lê Chân,1,2,3,"This spot is among the hottest delivery spots in all of Hamilton on Uber Eats. Curious to know what's the best thing to order here? Of the 80 things on the menu, the Creamy Garlic is one of the most popular and the Big Peppi and the Moodys Hand Made Mozza Sticks are two of the items that are most commonly ordered together at this evening ...",abc,0123456789,9876543210,2.25-12.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8yY2EzYjY5Yi0xNmNhLTQzMzktOGNjYi1lMmI3NzJhMTJjZmQ=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7906545,106.6895442,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000108,1000030,5,2020-08-23 20:55:09,2020-08-23 20:55:09,
1000058,Osmow's,260,Đông Du,1,2,3,You're looking at one of the places in all of Hamilton on Uber Eats. Wondering what's the best thing on the menu? The Half & Half Chicken Shawarma is one of the things users order the most and Chicken On the ROCKS™ and the Chicken Shawarma Wrap With Drink are two of the items most commonly ordered together at this evening go-to.,abc,0123456789,9876543210,7.67-15.81,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8wNWZjNzA4MS0yMjFiLTQ3NmEtYTA4MC00OWYzODA3NmQzMTIuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7761032,106.7047032,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000110,1000031,5,2021-01-04 14:41:10,2021-01-04 14:41:10,
1000042,La Luna Express (James Street),172,Nguyễn Huy Tự,1,2,3,,abc,0123456789,9876543210,2.29-10.73,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9jYTEyNmU5Yi0xNjIzLTQ3N2UtOWFmNC0wYTU5MjBkNWI5M2QuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7926663,106.6967184,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000120,1000032,5,2019-12-07 10:50:44,2019-12-07 10:50:44,
1000054,Nannaa Persian Eatery,128,Huỳnh Thúc Kháng,1,2,3,"Wish you could ask Nannaa Persian Eatery customers what's best here? If you could, you might expect the answer to be the Vaziri Breast Kabob, since it's one of the most-ordered items on the entire menu at this evening go-to.",abc,0123456789,9876543210,10.0-19.75,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8yZTVmNGE0ZC04ZWU1LTQ2NDItOTIxYS0xNTYzOGMzZGFmYjA=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7716535,106.6989668,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000122,1000033,5,2019-12-29 22:36:40,2019-12-29 22:36:40,
1000064,Raoabe Restaurant,136,Nguyễn Trãi,1,2,3,"Wondering what's the best thing on the menu at this late at night go-to? Raoabe Restaurant customers might say the Iraqi Kebab Plate, which is one of the most popular items on the entire menu.",abc,0123456789,9876543210,5.99-15.4,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC85MWYwMjhjNi02YmNiLTQxZTUtOGY5YS1lNDI0MTczZTNlNDkuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7650042,106.6875984,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000123,1000034,5,2019-07-14 19:13:44,2019-07-14 19:13:44,
1000017,CheeZaatar,130,Cống Quỳnh,1,2,3,"Wish you could ask CheeZaatar customers what's best here? Of the 60 things on the menu at this midday go-to, the Cheezaatar is one of the most-ordered items.",abc,0123456789,9876543210,3.49-7.24,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9mMjUzODdmNC1iYzk2LTQwM2MtYmViYy0xNjRiMzcyMzFmMmUuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7679118,106.6853518,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000124,1000035,5,2020-04-29 15:23:23,2020-04-29 15:23:23,
1000055,Noodle Me 味道,185,Trần Khánh Dư,1,2,3,"This place is not only one of the hottest Hamilton delivery spots on Uber Eats, but it's also one of the city's 3 most popular places for Chinese takeout. One of the most ordered items on the menu among Uber Eats users is the Daily Free One and the 101 House Noodle 招牌面 and the Daily Free One are two of the items most commonly ordered toge...",abc,0123456789,9876543210,7.99-14.29,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kdXl0NGg5bmZuajUwLmNsb3VkZnJvbnQubmV0L3Jlc2l6ZWQvMTU0NDIxNzY0MDU3OS13NTUwLWE2LmpwZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7939396,106.6883397,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000126,1000036,5,2018-11-12 04:22:34,2018-11-12 04:22:34,
1000040,Kenzo Ramen,35,Tôn Thất Thiệp,1,2,3,,abc,0123456789,9876543210,11.0-14.5,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9hZTI4NTY3Mi1lOGI4LTQyZWEtOGM4Yy0wOGI5YzQxMGQ5MjAuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7733821,106.7019531,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000127,1000037,5,2019-08-04 02:26:44,2019-08-04 02:26:44,
1000066,Saigon House Restaurant (S John St),134,Bà lê Chân,1,2,3,,abc,0123456789,9876543210,6.5-14.95,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8xNzFhN2I5Yi04OTBjLTQ1NjUtYmM3YS0zZDUyMmJhZGM3MjUuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7906545,106.6895442,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000130,1000038,5,2020-02-04 23:25:22,2020-02-04 23:25:22,
1000083,Szechuan Noodle Bowl,91,Công Trường Mê Linh,1,2,3,,abc,0123456789,9876543210,11.49-15.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kdXl0NGg5bmZuajUwLmNsb3VkZnJvbnQubmV0L3Jlc2l6ZWQvMTU0MzM1Mzk4NDU3NC13NTUwLTlhLmpwZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7757667,106.7066375,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000131,1000039,5,2020-04-03 17:54:13,2020-04-03 17:54:13,
1000060,PHO B & T VIET THAI RESTAURANT,32,Trần Khắc Chân,1,2,3,,abc,0123456789,9876543210,11.95-16.95,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9kMDI2ZGQzMC0zNGI3LTRkODEtYWI0Yi0wYWZiMTI0ZDRjNjMuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7931992,106.6911694,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000137,1000040,5,2018-03-31 23:04:18,2018-03-31 23:04:18,
1000024,Fishing Sushi,39,Nguyễn Trung Trực,1,2,3,,abc,0123456789,9876543210,6.99-13.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC83ZjlkM2MxYi1jMzA3LTQwZTItYTA5My1iZjdhYjdjOTg2M2EuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7743711,106.6986868,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000138,1000041,5,2021-03-24 20:17:30,2021-03-24 20:17:30,
1000037,Homemade Noodles,69,Đặng Tất,1,2,3,,abc,0123456789,9876543210,6.99-11.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9mZjE1MmViNC01NGU5LTRiY2UtOWUxZi1mZmM1YTdkNTQyMjUuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7929041,106.6886562,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000139,1000042,5,2021-11-06 04:08:07,2021-11-06 04:08:07,
1000025,Foodfun,130,Trịnh Văn Cấn,1,2,3,,abc,0123456789,9876543210,5.99-9.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8yZDZjMmYyMy0xMzk4LTQwZDctYjVjZC0yOWUxNTgyNTdmNTIuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7670444,106.6959095,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000140,1000043,5,2021-05-09 21:58:44,2021-05-09 21:58:44,
1000016,Charlies Chopsticks,225,Nguyễn Thái Học,1,2,3,Wondering what's the best thing on the menu? The Charlies Dynamite Roll is one of the items that gets the most orders of the 40 items on the menu at this late at night go-to.,abc,0123456789,9876543210,5.58-6.74,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kdXl0NGg5bmZuajUwLmNsb3VkZnJvbnQubmV0L3Jlc2l6ZWQvMDcxYzQzMmZlMDc4YmMxNzUwNWM5YmFiOWFhMjYxNDctdzU1MC0yNi5qcGc=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7684516,106.6950897,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000141,1000044,5,2021-02-24 00:17:14,2021-02-24 00:17:14,
1000104,Wimpy's Diner,209,Nguyễn Huệ,1,2,3,"Wish you could ask someone what's recommended here? Of the 100 items on the menu at this morning go-to, the Classics- 820- 1360 Cals is one of the items that gets the most orders.",abc,0123456789,9876543210,6.5-18.24,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kdXl0NGg5bmZuajUwLmNsb3VkZnJvbnQubmV0L3Jlc2l6ZWQvMjhhMmM1YmZmMDRiNTNlNTNkYjc2MjcxMjg0M2I5OGUtdzU1MC0yYi5qcGc=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7757469,106.7020644,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000144,1000045,5,2018-08-09 19:32:24,2018-08-09 19:32:24,
1000080,Sunset Grill,287,Trần Hưng Đạo,1,2,3,,abc,0123456789,9876543210,6.59-14.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8yODI4M2ZkMC1kYzk5LTQwNjgtYTViZi1mMWE3OGM0NDQyM2EuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7578459,106.6865294,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000145,1000046,5,2018-09-28 12:52:21,2018-09-28 12:52:21,
1000078,Sunnyside Grill,97,Cô Bắc,1,2,3,,abc,0123456789,9876543210,9.99-12.49,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8wNjU3YzFhYS0wMTk2LTQzYWMtYTEzOS1jY2E1ODRiZjc1MWIuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7642351,106.6940442,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000146,1000047,5,2021-08-26 05:29:01,2021-08-26 05:29:01,
1000000,7-Eleven (622 Upper Wellington St @ Brucedale),217,Nam Kỳ Khởi Nghĩa,1,2,3,This place is one of the hottest delivery spots in all of Hamilton among Uber Eats users. The Beef Taco & Cheese Taquito 85g is one of the most ordered items among Uber Eats users and the Monterey Jack & Chicken Taquito 75g and the Taquito Buffalo Chicken Wing are two of the things most commonly ordered together at this late at night go-t...,abc,0123456789,9876543210,2.69-4.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8zNDhjOTIwNi0zODlhLTRjZmQtOGNiZC0xMzQzNjE5YTUzMzIuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7752575,106.6993053,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000149,1000048,5,2020-09-15 08:27:51,2020-09-15 08:27:51,
1000074,Stacked Pancake & Breakfast House,213,Trần Quý Khoách,1,2,3,,abc,0123456789,9876543210,9.99-13.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9mYzNkNTA4Zi1iZThlLTQ0MjQtODA4NC01MjMyZjlhZmQ2ZGUuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7933994,106.6885596,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000153,1000049,5,2021-06-30 09:29:20,2021-06-30 09:29:20,
1000011,Bonanza Bakery,275,Đề Thám,1,2,3,,abc,0123456789,9876543210,26.99-34.99,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kdXl0NGg5bmZuajUwLmNsb3VkZnJvbnQubmV0L3Jlc2l6ZWQvYWVhODY5NjVjMjQ3MzY5NjE3YzcyYWMyNzliMTkwNjgtdzU1MC0wYi5qcGc=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7678953,106.6937265,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000155,1000050,5,2021-06-28 13:46:02,2021-06-28 13:46:02,
1000046,Marci's Bakery,198,Trần Hưng Đạo,1,2,3,Wondering what's the best thing on the menu? The 6 Outrageously is one of the items that gets the most orders of the 20 items on the menu at this morning go-to.,abc,0123456789,9876543210,25.0-25.0,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9kYzhjYjNlMS1lMjQ2LTQ1ZDAtYjU5OC05ODNjYzkyNjczY2QuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7648243,106.6924284,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000159,1000051,5,2019-02-01 18:17:43,2019-02-01 18:17:43,
1000098,Tim Horton's (80 John St),77,Mã Lộ,1,2,3,This place is among the hottest spots in Hamilton on Uber Eats. Wish you could ask someone what's popular here? The Farmer's Breakfast Wrap is one of the most ordered items on the menu and the Bagels and the Original Blend Coffee are two of the items most commonly ordered together at this morning go-to.,abc,0123456789,9876543210,1.86-3.51,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9iZGZiMWE1YS02NzljLTRjOTktOTk1OS00YzZkYjAzOTRjM2EuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7903544,106.6900355,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000164,1000052,5,2021-10-21 20:36:43,2021-10-21 20:36:43,
1000075,Starbucks (Main & Emerson),182,Điện Biên Phủ,1,2,3,,abc,0123456789,9876543210,3.45-5.75,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC8wNDEyNzcwMC0wMTBhLTQ2MDctOWZiZi1hZGMwOWNmMWIyMGQuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7928621,106.6998523,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000166,1000053,5,2020-12-02 03:18:01,2020-12-02 03:18:01,
1000018,COBS Bread (Waterdown),196,Nam Quốc Cang,1,2,3,"Wondering what's the best thing on the menu at this morning go-to? COBS Bread customers might say the Higher Fibre White Loaf, which is one of the most ordered items on the entire menu.",abc,0123456789,9876543210,4.0-7.5,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kMXJhbHNvZ25qbmczNy5jbG91ZGZyb250Lm5ldC9hNGRjYWQzOC00ZTdlLTRlODItYjIzMC1kNDYzMzYzNzE1ZGMuanBlZw==,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.768149,106.6873513,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000167,1000054,5,2019-02-07 02:15:23,2019-02-07 02:15:23,
1000043,Loaded Pierogi,222,Phạm Hồng Thái,1,2,3,,abc,0123456789,9876543210,3.89-11.39,https://cn-geo1.uber.com/image-proc/resize/eats/format=webp/width=550/height=440/quality=70/srcb64=aHR0cHM6Ly9kdXl0NGg5bmZuajUwLmNsb3VkZnJvbnQubmV0L3Jlc2l6ZWQvMWI5OTYzMjAxMzBjZjU2ZTUwMTc1Y2E3MzZmNjI1ZmUtdzU1MC0wOC5qcGc=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDbdE3wNH9nQqdx7FDXPgKBYDkCka871-Jpw&usqp=CAU,https://frameru.com/wp-content/uploads/2021/06/Restaurant-facade-logo-mockup.jpg,10.7711278,106.6963607,30,1,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/43/22/fb-img-1532845074912.jpg,03:45:12,500,1000168,1000055,5,2018-12-09 16:45:35,2018-12-09 16:45:35,
