menu_id,product_id
1000061,1003232
1000221,1003233
1000221,1003234
1000221,1003235
1000218,1003236
1000221,1003237
1000061,1003238
1000218,1003239
1000221,1003240
1000218,1003241
1000218,1003242
1000221,1003243
1000218,1003244
1000168,1003245
1000071,1003246
1000061,1003247
1000059,1003248
1000434,1003249
1000059,1003250
1000059,1003251
1000218,1003252
1000059,1003254
1000061,1003255
1000061,1003256
1000061,1003257
1000061,1003258
1000061,1003259
1000061,1003260
1000218,1003261
1000163,1003262
1000163,1003263
1000270,1003264
1000487,1003265
1000487,1003266
1000270,1003267
1000637,1003268
1000571,1003269
1000631,1003270
1000571,1003271
1000632,1003272
1000491,1003272
1000637,1003273
1000351,1003275
1000300,1003276
1000556,1003277
1000536,1003278
1000031,1003279
1000031,1003280
1000294,1003281
1000568,1003282
1000568,1003283
1000163,1003284
1000218,1003285
1000015,1003286
1000218,1003287
1000218,1003288
1000330,1003289
1000330,1003290
1000148,1003291
1000149,1003292
1000148,1003293
1000148,1003294
1000148,1003295
1000631,1003296
1000299,1003297
1000254,1003298
1000161,1003299
1000161,1003300
1000556,1003301
1000325,1003302
1000325,1003303
1000328,1003304
1000328,1003305
1000328,1003306
1000328,1003307
1000592,1003308
1000123,1003309
1000325,1003310
1000218,1003312
1000218,1003313
1000575,1003314
1000575,1003315
1000221,1003316
1000010,1003317
1000061,1003318
1000218,1003319
1000218,1003320
1000218,1003321
1000061,1003322
1000061,1003323
1000221,1003324
1000220,1003325
1000218,1003326
1000218,1003327
1000218,1003328
1000221,1003330
1000218,1003331
1000218,1003332
1000218,1003333
1000061,1003334
1000061,1003335
1000060,1003337
1000061,1003339
1000010,1003343
1000163,1003344
1000164,1003345
1000164,1003346
1000164,1003347
1000164,1003348
1000164,1003349
1000164,1003350
1000169,1003351
1000505,1003352
1000164,1003353
1000164,1003354
1000169,1003355
1000164,1003356
1000164,1003357
1000169,1003358
1000164,1003359
1000169,1003360
1000168,1003361
1000164,1003362
1000164,1003363
1000423,1003364
1000169,1003365
1000169,1003366
1000546,1003367
1000558,1003368
1000558,1003369
1000544,1003370
1000546,1003371
1000538,1003372
1000509,1003373
1000505,1003375
1000533,1003376
1000300,1003377
1000319,1003378
1000068,1003379
1000319,1003380
1000372,1003381
1000372,1003382
1000544,1003383
1000111,1003384
1000205,1003385
1000055,1003386
1000234,1003387
1000088,1003388
1000088,1003389
1000088,1003390
1000088,1003391
1000460,1003392
1000173,1003392
1000144,1003393
1000141,1003394
1000434,1003395
1000434,1003396
1000107,1003397
1000110,1003397
1000141,1003399
1000434,1003400
1000572,1003401
1000107,1003402
1000110,1003402
1000107,1003403
1000107,1003404
1000110,1003404
1000107,1003405
1000332,1003406
1000332,1003407
1000123,1003408
1000435,1003409
1000435,1003410
1000241,1003411
1000435,1003411
1000114,1003412
1000435,1003413
1000435,1003414
1000435,1003415
1000435,1003416
1000435,1003417
1000221,1003418
1000241,1003419
1000114,1003419
1000435,1003420
1000435,1003421
1000114,1003422
1000114,1003423
1000435,1003424
1000435,1003425
1000435,1003426
1000435,1003427
1000120,1003428
1000435,1003429
1000120,1003430
1000120,1003431
1000120,1003432
1000221,1003433
1000435,1003434
1000435,1003435
1000114,1003436
1000435,1003437
1000241,1003438
1000435,1003438
1000435,1003439
1000435,1003440
1000123,1003441
1000435,1003442
1000435,1003443
1000435,1003444
1000435,1003445
1000435,1003446
1000435,1003447
1000434,1003448
1000435,1003449
1000114,1003450
1000435,1003451
1000435,1003452
1000435,1003453
1000435,1003454
1000435,1003455
1000300,1003456
1000114,1003457
1000114,1003458
1000241,1003459
1000114,1003459
1000241,1003460
1000114,1003460
1000114,1003461
1000434,1003462
1000460,1003463
1000559,1003463
1000350,1003464
1000307,1003465
1000043,1003466
1000043,1003467
1000044,1003468
1000205,1003469
1000461,1003470
1000404,1003471
1000460,1003472
1000205,1003472
1000572,1003473
1000451,1003474
1000460,1003475
1000462,1003475
1000567,1003476
1000186,1003477
1000300,1003478
1000352,1003479
1000218,1003480
1000218,1003481
1000272,1003482
1000221,1003483
1000054,1003484
1000053,1003485
1000053,1003486
1000053,1003487
1000229,1003488
1000218,1003489
1000218,1003490
1000107,1003490
1000386,1003490
1000015,1003491
1000300,1003492
1000218,1003493
1000218,1003494
1000107,1003494
1000218,1003495
1000221,1003496
1000218,1003497
1000401,1003498
1000221,1003499
1000218,1003501
1000218,1003502
1000605,1003503
1000141,1003504
1000141,1003505
1000621,1003506
1000300,1003507
1000417,1003508
1000605,1003509
1000544,1003510
1000312,1003511
1000512,1003512
1000159,1003513
1000434,1003514
1000434,1003515
1000386,1003516
1000015,1003517
1000300,1003518
1000434,1003519
1000434,1003520
1000218,1003521
1000218,1003522
1000386,1003522
1000015,1003523
1000300,1003524
1000218,1003525
1000107,1003525
1000221,1003526
1000015,1003527
1000218,1003528
1000221,1003529
1000218,1003530
1000107,1003530
1000218,1003531
1000107,1003531
1000218,1003532
1000386,1003532
1000300,1003533
1000107,1003534
1000015,1003535
1000218,1003536
1000300,1003537
1000386,1003538
1000199,1003539
1000200,1003540
1000107,1003541
1000110,1003541
1000108,1003542
1000107,1003543
1000110,1003543
1000306,1003544
1000107,1003545
1000110,1003545
1000107,1003546
1000110,1003546
1000306,1003547
1000107,1003548
1000110,1003548
1000107,1003549
1000110,1003549
1000107,1003550
1000110,1003550
1000107,1003551
1000110,1003551
1000107,1003552
1000110,1003552
1000426,1003553
1000107,1003554
1000110,1003554
1000107,1003555
1000110,1003555
1000107,1003556
1000110,1003556
1000107,1003557
1000110,1003557
1000107,1003558
1000110,1003558
1000107,1003559
1000110,1003559
1000221,1003560
1000109,1003561
1000376,1003562
1000394,1003563
1000509,1003564
1000544,1003565
1000286,1003566
1000023,1003567
1000043,1003568
1000460,1003569
1000317,1003569
1000218,1003570
1000518,1003571
1000621,1003572
1000313,1003573
1000517,1003574
1000619,1003575
1000031,1003576
1000627,1003577
1000517,1003578
1000518,1003579
1000621,1003580
1000286,1003581
1000627,1003582
1000627,1003583
1000300,1003584
1000144,1003585
1000186,1003586
1000186,1003587
1000572,1003588
1000044,1003589
1000044,1003590
1000351,1003591
1000163,1003592
1000573,1003593
1000044,1003593
1000573,1003594
1000044,1003594
1000573,1003595
1000044,1003595
1000505,1003597
1000568,1003598
1000353,1003599
1000704,1003600
1000523,1003601
1000447,1003602
1000142,1003603
1000249,1003604
1000176,1003605
1000218,1003606
1000218,1003607
1000460,1003608
1000582,1003608
1000248,1003609
1000541,1003610
1000325,1003611
1000214,1003612
1000448,1003613
1000460,1003614
1000582,1003614
1000151,1003615
1000485,1003616
1000695,1003616
1000238,1003617
1000461,1003617
1000460,1003618
1000409,1003618
1000231,1003618
1000231,1003619
1000202,1003620
1000435,1003621
1000299,1003622
1000460,1003623
1000144,1003623
1000572,1003624
1000146,1003625
1000146,1003626
1000146,1003627
1000146,1003628
1000141,1003629
1000141,1003630
1000574,1003631
1000571,1003632
1000018,1003633
1000133,1003634
1000016,1003635
1000002,1003636
1000133,1003637
1000130,1003638
1000130,1003639
1000129,1003640
1000129,1003641
1000016,1003642
1000543,1003643
1000133,1003644
1000016,1003645
1000312,1003646
1000670,1003647
1000149,1003648
1000631,1003649
1000571,1003650
1000606,1003651
1000460,1003652
1000030,1003652
1000030,1003653
1000378,1003654
1000148,1003655
1000148,1003656
1000148,1003657
1000627,1003658
1000018,1003659
1000018,1003660
1000585,1003661
1000450,1003662
1000450,1003663
1000450,1003664
1000450,1003665
1000043,1003666
1000043,1003667
1000434,1003668
1000434,1003669
1000588,1003670
1000631,1003671
1000110,1003672
1000434,1003673
1000434,1003674
1000434,1003675
1000434,1003676
1000221,1003677
1000059,1003678
1000059,1003679
1000218,1003680
1000218,1003681
1000218,1003682
1000061,1003683
1000218,1003684
1000061,1003685
1000218,1003686
1000218,1003687
1000218,1003688
1000218,1003689
1000218,1003690
1000575,1003691
1000061,1003692
1000221,1003693
1000061,1003694
1000218,1003695
1000218,1003696
1000218,1003697
1000218,1003698
1000218,1003699
1000221,1003700
1000218,1003701
1000218,1003702
1000221,1003703
1000019,1003704
1000056,1003705
1000519,1003706
1000624,1003707
1000204,1003709
1000015,1003710
1000378,1003711
1000434,1003712
1000388,1003713
1000627,1003714
1000313,1003715
1000627,1003716
1000417,1003717
1000493,1003718
1000544,1003719
1000460,1003720
1000386,1003720
1000549,1003721
1000655,1003722
1000521,1003723
1000658,1003724
1000419,1003725
1000460,1003726
1000072,1003726
1000195,1003726
1000100,1003727
1000195,1003727
1000336,1003728
1000509,1003729
1000195,1003729
1000707,1003730
1000195,1003730
1000518,1003731
1000517,1003732
1000621,1003733
1000120,1003734
1000434,1003735
1000075,1003736
1000074,1003737
1000074,1003738
1000434,1003740
1000207,1003741
1000207,1003742
1000207,1003743
1000207,1003744
1000207,1003745
1000207,1003746
1000207,1003747
1000207,1003748
1000207,1003749
1000209,1003750
1000209,1003751
1000207,1003752
1000209,1003753
1000207,1003754
1000209,1003755
1000209,1003756
1000207,1003757
1000209,1003758
1000207,1003759
1000207,1003760
1000207,1003761
1000207,1003762
1000460,1003763
1000207,1003763
1000209,1003764
1000207,1003765
1000207,1003766
1000207,1003767
1000209,1003768
1000209,1003769
1000209,1003770
1000209,1003771
1000209,1003772
1000209,1003773
1000209,1003774
1000163,1003775
1000221,1003776
1000435,1003777
1000197,1003778
1000221,1003779
1000221,1003780
1000221,1003781
1000515,1003782
1000515,1003783
1000460,1003784
1000677,1003784
1000578,1003785
1000070,1003786
1000647,1003787
1000435,1003788
1000460,1003789
1000255,1003789
1000149,1003790
1000148,1003792
1000148,1003793
1000148,1003795
1000148,1003796
1000148,1003798
1000148,1003799
1000148,1003800
1000148,1003801
1000148,1003803
1000148,1003804
1000148,1003806
1000148,1003807
1000148,1003809
1000148,1003810
1000299,1003811
1000299,1003812
1000299,1003813
1000299,1003814
1000434,1003815
1000386,1003815
1000300,1003816
1000434,1003817
1000015,1003818
1000299,1003819
1000460,1003820
1000682,1003820
1000682,1003821
1000324,1003822
1000682,1003823
1000450,1003824
1000450,1003825
1000395,1003826
1000395,1003827
1000186,1003828
1000434,1003829
1000434,1003830
1000187,1003831
1000186,1003832
1000187,1003833
1000300,1003834
1000107,1003835
1000107,1003836
1000107,1003837
1000434,1003838
1000434,1003839
1000574,1003840
1000689,1003841
1000516,1003842
1000325,1003843
1000325,1003844
1000692,1003845
1000061,1003846
1000218,1003847
1000692,1003848
1000218,1003849
1000218,1003850
1000386,1003851
1000300,1003852
1000168,1003853
1000168,1003854
1000218,1003855
1000221,1003856
1000062,1003857
1000475,1003858
1000174,1003859
1000308,1003860
1000460,1003861
1000174,1003861
1000308,1003862
1000174,1003863
1000308,1003864
1000434,1003865
1000434,1003866
1000015,1003867
1000386,1003868
1000434,1003869
1000434,1003870
1000366,1003871
1000332,1003872
1000015,1003873
1000397,1003874
1000704,1003875
1000325,1003876
1000325,1003877
1000328,1003878
1000697,1003878
1000205,1003879
1000205,1003880
1000031,1003881
1000605,1003882
1000204,1003883
1000460,1003884
1000544,1003884
1000605,1003885
1000350,1003886
1000031,1003887
1000335,1003888
1000030,1003889
1000030,1003890
1000030,1003891
1000460,1003892
1000294,1003892
1000030,1003893
1000435,1003894
1000218,1003895
1000218,1003896
1000352,1003897
1000218,1003898
1000218,1003899
1000218,1003900
1000218,1003901
1000218,1003902
1000218,1003903
1000218,1003904
1000605,1003905
1000460,1003906
1000055,1003906
1000386,1003907
1000434,1003908
1000284,1003909
1000434,1003910
1000434,1003911
1000434,1003912
1000434,1003913
1000434,1003914
1000434,1003915
1000434,1003916
1000434,1003917
1000434,1003918
1000434,1003919
1000434,1003920
1000434,1003921
1000434,1003922
1000435,1003923
1000435,1003924
1000460,1003925
1000447,1003925
1000447,1003926
1000447,1003927
1000460,1003928
1000229,1003928
1000430,1003929
1000302,1003930
1000302,1003931
1000301,1003932
1000302,1003933
1000631,1003934
1000302,1003935
1000302,1003936
1000302,1003937
1000631,1003938
1000189,1003939
1000419,1003940
1000074,1003941
1000434,1003942
1000434,1003943
1000435,1003944
1000056,1003945
1000519,1003946
1000624,1003947
1000176,1003948
1000176,1003949
1000286,1003950
1000218,1003951
1000061,1003952
1000061,1003953
1000218,1003954
1000218,1003955
1000061,1003956
1000575,1003957
1000575,1003958
1000218,1003959
1000218,1003961
1000061,1003962
1000218,1003963
1000218,1003964
1000218,1003965
1000220,1003966
1000060,1003968
1000071,1003969
1000061,1003970
1000061,1003972
1000163,1003975
1000163,1003976
1000575,1003977
1000575,1003978
1000061,1003979
1000061,1003981
1000061,1003982
1000218,1003983
1000220,1003984
1000218,1003985
1000218,1003987
1000061,1003988
1000218,1003989
1000218,1003990
1000058,1003993
1000575,1003994
1000017,1003995
1000375,1003996
1000521,1003997
1000091,1003998
1000393,1003999
1000446,1004000
1000234,1004001
1000386,1004002
1000386,1004003
1000435,1004004
1000572,1004005
1000143,1004006
1000200,1004006
1000574,1004007
1000102,1004008
1000555,1004009
1000460,1004010
1000555,1004010
1000460,1004011
1000555,1004011
1000460,1004012
1000555,1004012
1000453,1004013
1000322,1004014
1000456,1004015
1000352,1004016
1000221,1004017
1000218,1004018
1000221,1004019
1000395,1004020
1000395,1004021
1000218,1004022
1000218,1004023
1000221,1004024
1000221,1004025
1000221,1004026
1000352,1004027
1000221,1004028
1000218,1004029
1000221,1004030
1000395,1004031
1000395,1004032
1000696,1004033
1000696,1004034
1000367,1004035
1000485,1004036
1000043,1004037
1000043,1004038
1000544,1004039
1000141,1004040
1000141,1004041
1000141,1004042
1000142,1004043
1000142,1004044
1000142,1004045
1000141,1004046
1000141,1004047
1000141,1004048
1000142,1004049
1000142,1004050
1000141,1004051
1000572,1004052
1000144,1004053
1000142,1004054
1000142,1004055
1000142,1004056
1000141,1004057
1000141,1004058
1000141,1004059
1000141,1004060
1000146,1004060
1000145,1004061
1000141,1004062
1000142,1004063
1000141,1004064
1000141,1004065
1000141,1004066
1000146,1004067
1000141,1004068
1000141,1004069
1000141,1004070
1000141,1004071
1000141,1004072
1000460,1004073
1000141,1004073
1000146,1004073
1000142,1004074
1000544,1004075
1000170,1004076
1000170,1004077
1000091,1004078
1000091,1004079
1000091,1004080
1000460,1004081
1000090,1004081
1000016,1004082
1000302,1004083
1000246,1004084
1000044,1004085
1000142,1004086
1000043,1004087
1000043,1004088
1000258,1004089
1000254,1004090
1000605,1004091
1000605,1004092
1000141,1004093
1000624,1004094
1000588,1004095
1000094,1004096
1000308,1004097
1000398,1004097
1000090,1004098
1000016,1004099
1000311,1004100
1000460,1004101
1000090,1004101
1000016,1004102
1000394,1004103
1000245,1004104
1000246,1004105
1000174,1004106
1000308,1004107
1000398,1004107
1000245,1004108
1000245,1004109
1000246,1004110
1000246,1004111
1000460,1004112
1000326,1004112
1000301,1004113
1000300,1004114
1000319,1004115
1000015,1004116
1000434,1004117
1000386,1004117
1000300,1004118
1000300,1004119
1000386,1004120
1000015,1004121
1000015,1004122
1000300,1004123
1000068,1004124
1000319,1004125
1000386,1004126
1000434,1004127
1000142,1004128
1000142,1004129
1000299,1004130
1000061,1004131
1000061,1004132
1000061,1004133
1000218,1004135
1000218,1004136
1000061,1004137
1000221,1004138
1000218,1004139
1000218,1004141
1000218,1004142
1000218,1004143
1000386,1004144
1000386,1004145
1000283,1004146
1000434,1004147
1000283,1004148
1000283,1004149
1000283,1004150
1000283,1004151
1000218,1004152
1000218,1004153
1000218,1004154
1000061,1004155
1000218,1004156
1000434,1004157
1000569,1004158
1000460,1004159
1000567,1004159
1000168,1004160
1000606,1004161
1000568,1004162
1000332,1004163
1000332,1004164
1000300,1004165
1000322,1004166
1000366,1004167
1000575,1004168
1000318,1004169
1000318,1004170
1000338,1004171
1000337,1004171
1000222,1004172
1000435,1004173
1000110,1004174
1000303,1004175
1000110,1004176
1000581,1004177
1000031,1004178
1000367,1004179
1000367,1004180
1000682,1004181
1000322,1004182
1000322,1004183
1000046,1004184
1000435,1004185
1000435,1004186
1000533,1004187
1000533,1004188
1000533,1004189
1000533,1004190
1000533,1004191
1000318,1004192
1000318,1004193
1000318,1004194
1000318,1004195
1000318,1004196
1000568,1004197
1000128,1004198
1000521,1004199
1000367,1004200
1000624,1004201
1000624,1004202
1000313,1004203
1000588,1004204
1000121,1004205
1000434,1004205
1000121,1004206
1000434,1004207
1000434,1004208
1000434,1004209
1000318,1004210
1000302,1004211
1000318,1004212
1000318,1004213
1000403,1004214
1000119,1004215
1000695,1004216
1000509,1004217
1000509,1004218
1000149,1004219
1000631,1004220
1000478,1004221
1000325,1004222
1000450,1004223
1000031,1004226
1000605,1004227
1000021,1004228
1000388,1004229
1000518,1004230
1000621,1004231
1000276,1004232
1000313,1004233
1000478,1004234
1000176,1004235
1000077,1004236
1000516,1004238
1000077,1004239
1000077,1004240
1000077,1004241
1000518,1004242
1000621,1004243
1000395,1004244
1000408,1004245
1000079,1004245
1000408,1004246
1000079,1004246
1000343,1004247
1000343,1004248
1000395,1004249
1000518,1004250
1000517,1004251
1000517,1004252
1000395,1004253
1000621,1004254
1000619,1004255
1000326,1004256
1000638,1004257
1000298,1004258
1000298,1004259
1000077,1004260
1000077,1004261
1000283,1004262
1000677,1004263
1000681,1004264
1000378,1004265
1000593,1004266
1000460,1004267
1000410,1004267
1000224,1004268
1000410,1004269
1000460,1004270
1000410,1004270
1000460,1004271
1000224,1004271
1000200,1004272
1000024,1004273
1000025,1004274
1000025,1004275
1000568,1004276
1000061,1004277
1000061,1004278
1000061,1004279
1000061,1004280
1000435,1004281
1000705,1004282
1000457,1004283
1000138,1004284
1000521,1004285
1000522,1004286
1000631,1004287
1000061,1004288
1000573,1004289
1000573,1004290
1000435,1004291
1000434,1004292
1000386,1004292
1000338,1004293
1000338,1004294
1000338,1004295
1000031,1004296
1000386,1004297
1000015,1004298
1000218,1004299
1000386,1004300
1000015,1004301
1000386,1004302
1000061,1004303
1000015,1004304
1000218,1004305
1000587,1004306
1000587,1004307
1000401,1004308
1000218,1004309
1000386,1004310
1000015,1004311
1000300,1004312
1000218,1004313
1000218,1004314
1000218,1004315
1000218,1004316
1000658,1004317
1000206,1004318
1000244,1004319
1000254,1004320
1000169,1004321
1000328,1004322
1000697,1004323
1000325,1004324
1000325,1004325
1000568,1004326
1000325,1004328
1000138,1004329
1000300,1004330
1000079,1004331
1000343,1004332
1000573,1004333
1000044,1004333
1000343,1004333
1000573,1004334
1000044,1004334
1000343,1004334
1000044,1004335
1000326,1004336
1000079,1004337
1000343,1004338
1000079,1004339
1000343,1004340
1000692,1004341
1000061,1004342
1000221,1004343
1000415,1004344
1000221,1004345
1000692,1004346
1000061,1004347
1000457,1004348
1000302,1004349
1000303,1004350
1000303,1004351
1000108,1004352
1000302,1004353
1000303,1004354
1000303,1004355
1000302,1004356
1000301,1004357
1000302,1004358
1000304,1004359
1000303,1004361
1000303,1004362
1000631,1004363
1000303,1004364
1000302,1004365
1000302,1004366
1000302,1004367
1000302,1004368
1000302,1004369
1000300,1004370
1000303,1004371
1000631,1004372
1000302,1004373
1000631,1004374
1000178,1004375
1000302,1004376
1000631,1004377
1000302,1004378
1000302,1004379
1000631,1004380
1000305,1004382
1000303,1004383
1000304,1004384
1000302,1004385
1000178,1004386
1000631,1004387
1000302,1004388
1000303,1004389
1000303,1004390
1000304,1004391
1000303,1004392
1000305,1004393
1000178,1004394
1000303,1004395
1000302,1004396
1000303,1004397
1000305,1004398
1000302,1004399
1000303,1004400
1000627,1004401
1000502,1004402
1000077,1004403
1000077,1004404
1000544,1004405
1000026,1004406
1000031,1004408
1000033,1004408
1000583,1004408
1000463,1004408
1000464,1004408
1000465,1004408
1000681,1004408
1000229,1004408
1000544,1004408
1000677,1004408
1000279,1004408
1000611,1004408
1000031,1004409
1000033,1004409
1000463,1004409
1000464,1004409
1000681,1004409
1000229,1004409
1000544,1004409
1000677,1004409
1000279,1004409
1000611,1004409
1000540,1004410
1000460,1004411
1000221,1004411
1000221,1004412
1000221,1004413
1000386,1004414
1000300,1004415
1000232,1004416
1000031,1004417
1000033,1004417
1000583,1004417
1000463,1004417
1000464,1004417
1000465,1004417
1000681,1004417
1000229,1004417
1000544,1004417
1000677,1004417
1000279,1004417
1000611,1004417
1000540,1004418
1000302,1004419
1000031,1004420
1000033,1004420
1000583,1004420
1000463,1004420
1000464,1004420
1000465,1004420
1000681,1004420
1000229,1004420
1000544,1004420
1000677,1004420
1000279,1004420
1000611,1004420
1000332,1004421
1000301,1004422
1000232,1004423
1000176,1004424
1000232,1004425
1000004,1004426
1000031,1004427
1000033,1004427
1000583,1004427
1000463,1004427
1000464,1004427
1000465,1004427
1000681,1004427
1000229,1004427
1000544,1004427
1000677,1004427
1000279,1004427
1000611,1004427
1000337,1004428
1000337,1004429
1000338,1004430
1000338,1004431
1000337,1004431
1000338,1004432
1000337,1004433
1000338,1004434
1000337,1004434
1000338,1004435
1000337,1004435
1000338,1004436
1000337,1004436
1000338,1004437
1000337,1004437
1000338,1004438
1000337,1004438
1000239,1004439
1000239,1004440
1000590,1004441
1000218,1004442
1000107,1004443
1000281,1004444
1000281,1004445
1000281,1004446
1000281,1004447
1000281,1004448
1000281,1004449
1000281,1004450
1000281,1004451
1000281,1004452
1000281,1004453
1000281,1004454
1000281,1004455
1000218,1004456
1000352,1004457
1000218,1004458
1000218,1004459
1000299,1004460
1000205,1004461
1000279,1004462
1000544,1004463
1000460,1004465
1000259,1004465
1000551,1004466
1000552,1004468
1000553,1004470
1000031,1004472
1000379,1004473
1000466,1004474
1000466,1004475
1000229,1004476
1000509,1004478
1000380,1004481
1000707,1004482
1000229,1004484
1000707,1004485
1000031,1004485
1000460,1004486
1000386,1004486
1000550,1004487
1000144,1004488
1000235,1004489
1000391,1004490
1000391,1004491
1000235,1004492
1000087,1004493
1000174,1004494
1000091,1004495
1000393,1004496
1000434,1004497
1000234,1004498
1000234,1004499
1000235,1004500
1000235,1004501
1000174,1004502
1000392,1004503
1000694,1004504
1000141,1004505
1000146,1004506
1000141,1004507
1000146,1004507
1000141,1004509
1000141,1004510
1000141,1004512
1000141,1004513
1000141,1004514
1000460,1004515
1000008,1004515
1000456,1004516
1000221,1004517
1000218,1004519
1000221,1004520
1000218,1004521
1000218,1004522
1000061,1004523
1000221,1004524
1000218,1004525
1000061,1004526
1000322,1004527
1000332,1004528
1000391,1004529
1000391,1004530
1000391,1004531
1000391,1004532
1000516,1004533
1000516,1004534
1000460,1004535
1000516,1004535
1000460,1004536
1000516,1004536
1000077,1004537
1000684,1004538
1000031,1004539
1000031,1004540
1000667,1004541
1000509,1004542
1000583,1004543
1000509,1004544
1000509,1004546
1000460,1004548
1000509,1004548
1000031,1004549
1000221,1004550
1000221,1004551
1000221,1004552
1000221,1004553
1000221,1004554
1000218,1004555
1000221,1004556
1000218,1004557
1000218,1004558
1000218,1004560
1000218,1004561
1000221,1004562
1000218,1004563
1000221,1004564
1000218,1004566
1000221,1004567
1000218,1004569
1000218,1004570
1000218,1004571
1000218,1004573
1000221,1004574
1000218,1004575
1000218,1004576
1000218,1004577
1000218,1004579
1000218,1004580
1000221,1004581
1000218,1004582
1000218,1004583
1000218,1004584
1000386,1004584
1000300,1004585
1000015,1004586
1000061,1004587
1000221,1004588
1000221,1004589
1000218,1004590
1000218,1004591
1000218,1004592
1000218,1004593
1000328,1004594
1000322,1004595
1000366,1004596
1000187,1004597
1000148,1004599
1000148,1004600
1000531,1004601
1000651,1004602
1000427,1004603
1000415,1004604
1000218,1004605
1000218,1004606
1000218,1004607
1000692,1004608
1000221,1004609
1000221,1004610
1000218,1004611
1000437,1004612
1000609,1004613
1000527,1004614
1000527,1004615
1000210,1004616
1000101,1004617
1000183,1004618
1000621,1004619
1000367,1004620
1000419,1004621
1000324,1004622
1000324,1004623
1000433,1004625
1000016,1004626
1000576,1004627
1000529,1004628
1000183,1004629
1000180,1004630
1000636,1004631
1000706,1004632
1000525,1004633
1000211,1004635
1000026,1004636
1000533,1004637
1000397,1004638
1000533,1004639
1000355,1004640
1000447,1004641
1000591,1004642
1000447,1004643
1000218,1004644
1000386,1004645
1000386,1004646
1000386,1004647
1000323,1004648
1000386,1004649
1000015,1004650
1000434,1004651
1000434,1004652
1000300,1004653
1000437,1004654
1000110,1004655
1000460,1004656
1000024,1004656
1000158,1004657
1000159,1004658
1000328,1004659
1000460,1004660
1000201,1004660
1000545,1004661
1000300,1004662
1000366,1004663
1000370,1004664
1000434,1004665
1000151,1004666
1000218,1004668
1000619,1004669
1000247,1004670
1000161,1004671
1000300,1004672
1000161,1004673
1000123,1004674
1000299,1004675
1000434,1004676
1000434,1004677
1000695,1004678
1000250,1004679
1000251,1004680
1000250,1004681
1000251,1004682
1000250,1004683
1000460,1004684
1000251,1004684
1000251,1004685
1000250,1004686
1000251,1004687
1000250,1004688
1000460,1004689
1000251,1004689
1000250,1004690
1000251,1004691
1000250,1004692
1000251,1004693
1000251,1004694
1000250,1004695
1000460,1004696
1000251,1004696
1000250,1004697
1000251,1004698
1000250,1004699
1000251,1004700
1000250,1004701
1000460,1004702
1000251,1004702
1000250,1004703
1000460,1004704
1000251,1004704
1000110,1004705
1000667,1004706
1000460,1004707
1000062,1004707
1000575,1004708
1000460,1004709
1000031,1004709
1000460,1004710
1000605,1004710
1000435,1004711
1000300,1004712
1000435,1004713
1000435,1004714
1000435,1004715
1000176,1004716
1000434,1004717
1000434,1004718
1000299,1004719
1000386,1004720
1000015,1004721
1000300,1004722
1000596,1004723
1000164,1004724
1000163,1004725
1000544,1004726
1000164,1004727
1000164,1004728
1000240,1004729
1000376,1004729
1000092,1004730
1000541,1004731
1000544,1004732
1000606,1004733
1000538,1004734
1000460,1004736
1000278,1004736
1000583,1004737
1000361,1004739
1000660,1004740
1000187,1004741
1000077,1004742
1000256,1004743
1000024,1004744
1000256,1004745
1000256,1004746
1000660,1004747
1000516,1004748
1000325,1004749
1000460,1004750
1000325,1004750
1000300,1004751
1000015,1004752
1000596,1004753
1000435,1004754
1000176,1004755
1000435,1004756
1000176,1004757
1000299,1004758
1000575,1004759
1000221,1004760
1000218,1004761
1000061,1004762
1000395,1004763
1000300,1004765
1000330,1004766
1000435,1004767
1000168,1004768
1000460,1004769
1000168,1004769
1000605,1004770
1000020,1004771
1000509,1004773
1000169,1004774
1000300,1004776
1000416,1004777
1000261,1004777
1000267,1004778
1000267,1004779
1000378,1004780
1000460,1004781
1000265,1004781
1000395,1004782
1000351,1004783
1000637,1004784
1000266,1004785
1000300,1004787
1000515,1004788
1000004,1004789
1000571,1004790
1000571,1004791
1000163,1004792
1000627,1004793
1000294,1004794
1000605,1004795
1000605,1004796
1000703,1004797
1000490,1004798
1000460,1004799
1000091,1004799
1000605,1004800
1000460,1004801
1000555,1004801
1000460,1004802
1000555,1004802
1000605,1004804
1000609,1004805
1000460,1004806
1000350,1004806
1000210,1004807
1000701,1004807
1000460,1004808
1000605,1004808
1000361,1004809
1000512,1004810
1000019,1004811
1000585,1004812
1000571,1004813
1000460,1004814
1000544,1004814
1000390,1004815
1000434,1004816
1000367,1004817
1000494,1004818
1000460,1004819
1000632,1004819
1000491,1004819
1000030,1004820
1000571,1004821
1000544,1004822
1000632,1004823
1000174,1004823
1000709,1004823
1000460,1004824
1000645,1004824
1000174,1004825
1000544,1004826
1000460,1004828
1000546,1004828
1000544,1004830
1000544,1004831
1000546,1004832
1000544,1004833
1000456,1004834
1000116,1004835
1000456,1004836
1000456,1004837
1000455,1004838
1000322,1004839
1000322,1004840
1000455,1004841
1000241,1004842
1000435,1004842
1000241,1004843
1000114,1004843
1000241,1004844
1000435,1004844
1000114,1004844
1000241,1004845
1000435,1004845
1000322,1004846
1000322,1004847
1000455,1004848
1000322,1004849
1000241,1004850
1000114,1004850
1000455,1004851
1000241,1004852
1000544,1004853
