product_id,label,value,option_description,is_required,price
1003114,,,,1,0
1003115,,,,1,0
1003116,,,,1,0
1003117,,,,1,0
1003118,,,,1,0
1003119,,,,1,0
1003120,,,,1,0
1003121,,,,1,0
1003122,,,,1,0
1003123,,,,1,0
1003124,,,,1,0
1003125,,,,1,0
1003126,,,,1,0
1003127,,,,1,0
1003128,,,,1,0
1003129,,,,1,0
1003130,,,,1,0
1003131,,,,1,0
1003132,,,,1,0
1003133,,,,1,0
1003134,,,,1,0
1003135,,,,1,0
1003136,,,,1,0
1003137,,,,1,0
1003138,,,,1,0
1003139,,,,1,0
1003140,,,,1,0
1003142,,,,1,0
1003143,,,,1,0
1003144,,,,1,0
1003145,,,,1,0
1003146,,,,1,0
1003147,,,,1,0
1003148,,,,1,0
1003149,,,,1,0
1003150,,,,1,0
1003151,,,,1,0
1003152,,,,1,0
1003153,,,,1,0
1003154,,,,1,0
1003157,,,,1,0
1003158,,,,1,0
1003159,,,,1,0
1003160,,,,1,0
1003161,,,,1,0
1003162,,,,1,0
1003163,,,,1,0
1003164,,,,1,0
1003165,,,,1,0
1003166,,,,1,0
1003167,,,,1,0
1003168,,,,1,0
1003169,,,,1,0
1003170,,,,1,0
1003171,,,,1,0
1003172,,,,1,0
1003173,,,,1,0
1003174,,,,1,0
1003175,,,,1,0
1003176,,,,1,0
1003177,,,,1,0
1003178,,,,1,0
1003179,,,,1,0
1003180,,,,1,0
1003181,,,,1,0
1003182,,,,1,0
1003183,,,,1,0
1003184,,,,1,0
1003185,,,,1,0
1003186,,,,1,0
1003187,,,,1,0
1003188,,,,1,0
1003189,,,,1,0
1003190,,,,1,0
1003192,,,,1,0
1003193,,,,1,0
1003194,,,,1,0
1003195,,,,1,0
1003196,,,,1,0
1003197,,,,1,0
1003198,,,,1,0
1003199,,,,1,0
1003200,,,,1,0
1003201,,,,1,0
1003202,,,,1,0
1003203,,,,1,0
1003204,,,,1,0
1003205,,,,1,0
1003206,,,,1,0
1003207,,,,1,0
1003208,,,,1,0
1003209,,,,1,0
1003210,,,,1,0
1003211,,,,1,0
1003213,,,,1,0
1003214,,,,1,0
1003215,,,,1,0
1003216,,,,1,0
1003217,,,,1,0
1003218,,,,1,0
1003219,,,,1,0
1003220,,,,1,0
1003221,,,,1,0
1003222,,,,1,0
1003223,,,,1,0
1003224,,,,1,0
1003225,,,,1,0
1003226,,,,1,0
1003227,,,,1,0
1003228,,,,1,0
1003229,,,,1,0
1003230,,,,1,0
1003231,,,,1,0
1003232,,,,1,0
1003233,,,,1,0
1003234,,,,1,0
1003235,,,,1,0
1003236,,,,1,0
1003237,,,,1,0
1003238,,,,1,0
1003239,,,,1,0
1003240,,,,1,0
1003241,,,,1,0
1003242,,,,1,0
1003243,,,,1,0
1003244,,,,1,0
1003245,,,,1,0
1003246,,,,1,0
1003247,,,,1,0
1003248,,,,1,0
1003249,,,,1,0
1003250,,,,1,0
1003251,,,,1,0
1003252,,,,1,0
1003254,,,,1,0
1003255,,,,1,0
1003256,,,,1,0
1003257,,,,1,0
1003258,,,,1,0
1003259,,,,1,0
1003260,,,,1,0
1003261,,,,1,0
1003262,,,,1,0
1003263,,,,1,0
1003264,,,,1,0
1003265,,,,1,0
1003266,,,,1,0
1003267,,,,1,0
1003268,,,,1,0
1003269,,,,1,0
1003270,,,,1,0
1003271,,,,1,0
1003272,,,,1,0
1003273,,,,1,0
1003275,,,,1,0
1003276,,,,1,0
1003277,,,,1,0
1003278,,,,1,0
1003279,,,,1,0
1003280,,,,1,0
1003281,,,,1,0
1003282,,,,1,0
1003283,,,,1,0
1003284,,,,1,0
1003285,,,,1,0
1003286,,,,1,0
1003287,,,,1,0
1003288,,,,1,0
1003289,,,,1,0
1003290,,,,1,0
1003291,,,,1,0
1003292,,,,1,0
1003293,,,,1,0
1003294,,,,1,0
1003295,,,,1,0
1003296,,,,1,0
1003297,,,,1,0
1003298,,,,1,0
1003299,,,,1,0
1003300,,,,1,0
1003301,,,,1,0
1003302,,,,1,0
1003303,,,,1,0
1003304,,,,1,0
1003305,,,,1,0
1003306,,,,1,0
1003307,,,,1,0
1003308,,,,1,0
1003309,,,,1,0
1003310,,,,1,0
1003312,,,,1,0
1003313,,,,1,0
1003314,,,,1,0
1003315,,,,1,0
1003316,,,,1,0
1003317,,,,1,0
1003318,,,,1,0
1003319,,,,1,0
1003320,,,,1,0
1003321,,,,1,0
1003322,,,,1,0
1003323,,,,1,0
1003324,,,,1,0
1003325,,,,1,0
1003326,,,,1,0
1003327,,,,1,0
1003328,,,,1,0
1003330,,,,1,0
1003331,,,,1,0
1003332,,,,1,0
1003333,,,,1,0
1003334,,,,1,0
1003335,,,,1,0
1003337,,,,1,0
1003339,,,,1,0
1003343,,,,1,0
1003344,,,,1,0
1003345,,,,1,0
1003346,,,,1,0
1003347,,,,1,0
1003348,,,,1,0
1003349,,,,1,0
1003350,,,,1,0
1003351,,,,1,0
1003352,,,,1,0
1003353,,,,1,0
1003354,,,,1,0
1003355,,,,1,0
1003356,,,,1,0
1003357,,,,1,0
1003358,,,,1,0
1003359,,,,1,0
1003360,,,,1,0
1003361,,,,1,0
1003362,,,,1,0
1003363,,,,1,0
1003364,,,,1,0
1003365,,,,1,0
1003366,,,,1,0
1003367,,,,1,0
1003368,,,,1,0
1003369,,,,1,0
1003370,,,,1,0
1003371,,,,1,0
1003372,,,,1,0
1003373,,,,1,0
1003375,,,,1,0
1003376,,,,1,0
1003377,,,,1,0
1003378,,,,1,0
1003379,,,,1,0
1003380,,,,1,0
1003381,,,,1,0
1003382,,,,1,0
1003383,,,,1,0
1003384,,,,1,0
1003385,,,,1,0
1003386,,,,1,0
1003387,,,,1,0
1003388,,,,1,0
1003389,,,,1,0
1003390,,,,1,0
1003391,,,,1,0
1003392,,,,1,0
1003393,,,,1,0
1003394,,,,1,0
1003395,,,,1,0
1003396,,,,1,0
1003397,,,,1,0
1003399,,,,1,0
1003400,,,,1,0
1003401,,,,1,0
1003402,,,,1,0
1003403,,,,1,0
1003404,,,,1,0
1003405,,,,1,0
1003406,,,,1,0
1003407,,,,1,0
1003408,,,,1,0
1003409,,,,1,0
1003410,,,,1,0
1003411,,,,1,0
1003412,,,,1,0
1003413,,,,1,0
1003414,,,,1,0
1003415,,,,1,0
1003416,,,,1,0
1003417,,,,1,0
1003418,,,,1,0
1003419,,,,1,0
1003420,,,,1,0
1003421,,,,1,0
1003422,,,,1,0
1003423,,,,1,0
1003424,,,,1,0
1003425,,,,1,0
1003426,,,,1,0
1003427,,,,1,0
1003428,,,,1,0
1003429,,,,1,0
1003430,,,,1,0
1003431,,,,1,0
1003432,,,,1,0
1003433,,,,1,0
1003434,,,,1,0
1003435,,,,1,0
1003436,,,,1,0
1003437,,,,1,0
1003438,,,,1,0
1003439,,,,1,0
1003440,,,,1,0
1003441,,,,1,0
1003442,,,,1,0
1003443,,,,1,0
1003444,,,,1,0
1003445,,,,1,0
1003446,,,,1,0
1003447,,,,1,0
1003448,,,,1,0
1003449,,,,1,0
1003450,,,,1,0
1003451,,,,1,0
1003452,,,,1,0
1003453,,,,1,0
1003454,,,,1,0
1003455,,,,1,0
1003456,,,,1,0
1003457,,,,1,0
1003458,,,,1,0
1003459,,,,1,0
1003460,,,,1,0
1003461,,,,1,0
1003462,,,,1,0
1003463,,,,1,0
1003464,,,,1,0
1003465,,,,1,0
1003466,,,,1,0
1003467,,,,1,0
1003468,,,,1,0
1003469,,,,1,0
1003470,,,,1,0
1003471,,,,1,0
1003472,,,,1,0
1003473,,,,1,0
1003474,,,,1,0
1003475,,,,1,0
1003476,,,,1,0
1003477,,,,1,0
1003478,,,,1,0
1003479,,,,1,0
1003480,,,,1,0
1003481,,,,1,0
1003482,,,,1,0
1003483,,,,1,0
1003484,,,,1,0
1003485,,,,1,0
1003486,,,,1,0
1003487,,,,1,0
1003488,,,,1,0
1003489,,,,1,0
1003490,,,,1,0
1003491,,,,1,0
1003492,,,,1,0
1003493,,,,1,0
1003494,,,,1,0
1003495,,,,1,0
1003496,,,,1,0
1003497,,,,1,0
1003498,,,,1,0
1003499,,,,1,0
1003501,,,,1,0
1003502,,,,1,0
1003503,,,,1,0
1003504,,,,1,0
1003505,,,,1,0
1003506,,,,1,0
1003507,,,,1,0
1003508,,,,1,0
1003509,,,,1,0
1003510,,,,1,0
1003511,,,,1,0
1003512,,,,1,0
1003513,,,,1,0
1003514,,,,1,0
1003515,,,,1,0
1003516,,,,1,0
1003517,,,,1,0
1003518,,,,1,0
1003519,,,,1,0
1003520,,,,1,0
1003521,,,,1,0
1003522,,,,1,0
1003523,,,,1,0
1003524,,,,1,0
1003525,,,,1,0
1003526,,,,1,0
1003527,,,,1,0
1003528,,,,1,0
1003529,,,,1,0
1003530,,,,1,0
1003531,,,,1,0
1003532,,,,1,0
1003533,,,,1,0
1003534,,,,1,0
1003535,,,,1,0
1003536,,,,1,0
1003537,,,,1,0
1003538,,,,1,0
1003539,,,,1,0
1003540,,,,1,0
1003541,,,,1,0
1003542,,,,1,0
1003543,,,,1,0
1003544,,,,1,0
1003545,,,,1,0
1003546,,,,1,0
1003547,,,,1,0
1003548,,,,1,0
1003549,,,,1,0
1003550,,,,1,0
1003551,,,,1,0
1003552,,,,1,0
1003553,,,,1,0
1003554,,,,1,0
1003555,,,,1,0
1003556,,,,1,0
1003557,,,,1,0
1003558,,,,1,0
1003559,,,,1,0
1003560,,,,1,0
1003561,,,,1,0
1003562,,,,1,0
1003563,,,,1,0
1003564,,,,1,0
1003565,,,,1,0
1003566,,,,1,0
1003567,,,,1,0
1003568,,,,1,0
1003569,,,,1,0
1003570,,,,1,0
1003571,,,,1,0
1003572,,,,1,0
1003573,,,,1,0
1003574,,,,1,0
1003575,,,,1,0
1003576,,,,1,0
1003577,,,,1,0
1003578,,,,1,0
1003579,,,,1,0
1003580,,,,1,0
1003581,,,,1,0
1003582,,,,1,0
1003583,,,,1,0
1003584,,,,1,0
1003585,,,,1,0
1003586,,,,1,0
1003587,,,,1,0
1003588,,,,1,0
1003589,,,,1,0
1003590,,,,1,0
1003591,,,,1,0
1003592,,,,1,0
1003593,,,,1,0
1003594,,,,1,0
1003595,,,,1,0
1003597,,,,1,0
1003598,,,,1,0
1003599,,,,1,0
1003600,,,,1,0
1003601,,,,1,0
1003602,,,,1,0
1003603,,,,1,0
1003604,,,,1,0
1003605,,,,1,0
1003606,,,,1,0
1003607,,,,1,0
1003608,,,,1,0
1003609,,,,1,0
1003610,,,,1,0
1003611,,,,1,0
1003612,,,,1,0
1003613,,,,1,0
1003614,,,,1,0
1003615,,,,1,0
1003616,,,,1,0
1003617,,,,1,0
1003618,,,,1,0
1003619,,,,1,0
1003620,,,,1,0
1003621,,,,1,0
1003622,,,,1,0
1003623,,,,1,0
1003624,,,,1,0
1003625,,,,1,0
1003626,,,,1,0
1003627,,,,1,0
1003628,,,,1,0
1003629,,,,1,0
1003630,,,,1,0
1003631,,,,1,0
1003632,,,,1,0
1003633,,,,1,0
1003634,,,,1,0
1003635,,,,1,0
1003636,,,,1,0
1003637,,,,1,0
1003638,,,,1,0
1003639,,,,1,0
1003640,,,,1,0
1003641,,,,1,0
1003642,,,,1,0
1003643,,,,1,0
1003644,,,,1,0
1003645,,,,1,0
1003646,,,,1,0
1003647,,,,1,0
1003648,,,,1,0
1003649,,,,1,0
1003650,,,,1,0
1003651,,,,1,0
1003652,,,,1,0
1003653,,,,1,0
1003654,,,,1,0
1003655,,,,1,0
1003656,,,,1,0
1003657,,,,1,0
1003658,,,,1,0
1003659,,,,1,0
1003660,,,,1,0
1003661,,,,1,0
1003662,,,,1,0
1003663,,,,1,0
1003664,,,,1,0
1003665,,,,1,0
1003666,,,,1,0
1003667,,,,1,0
1003668,,,,1,0
1003669,,,,1,0
1003670,,,,1,0
1003671,,,,1,0
1003672,,,,1,0
1003673,,,,1,0
1003674,,,,1,0
1003675,,,,1,0
1003676,,,,1,0
1003677,,,,1,0
1003678,,,,1,0
1003679,,,,1,0
1003680,,,,1,0
1003681,,,,1,0
1003682,,,,1,0
1003683,,,,1,0
1003684,,,,1,0
1003685,,,,1,0
1003686,,,,1,0
1003687,,,,1,0
1003688,,,,1,0
1003689,,,,1,0
1003690,,,,1,0
1003691,,,,1,0
1003692,,,,1,0
1003693,,,,1,0
1003694,,,,1,0
1003695,,,,1,0
1003696,,,,1,0
1003697,,,,1,0
1003698,,,,1,0
1003699,,,,1,0
1003700,,,,1,0
1003701,,,,1,0
1003702,,,,1,0
1003703,,,,1,0
1003704,,,,1,0
1003705,,,,1,0
1003706,,,,1,0
1003707,,,,1,0
1003709,,,,1,0
1003710,,,,1,0
1003711,,,,1,0
1003712,,,,1,0
1003713,,,,1,0
1003714,,,,1,0
1003715,,,,1,0
1003716,,,,1,0
1003717,,,,1,0
1003718,,,,1,0
1003719,,,,1,0
1003720,,,,1,0
1003721,,,,1,0
1003722,,,,1,0
1003723,,,,1,0
1003724,,,,1,0
1003725,,,,1,0
1003726,,,,1,0
1003727,,,,1,0
1003728,,,,1,0
1003729,,,,1,0
1003730,,,,1,0
1003731,,,,1,0
1003732,,,,1,0
1003733,,,,1,0
1003734,,,,1,0
1003735,,,,1,0
1003736,,,,1,0
1003737,,,,1,0
1003738,,,,1,0
1003740,,,,1,0
1003741,,,,1,0
1003742,,,,1,0
1003743,,,,1,0
1003744,,,,1,0
1003745,,,,1,0
1003746,,,,1,0
1003747,,,,1,0
1003748,,,,1,0
1003749,,,,1,0
1003750,,,,1,0
1003751,,,,1,0
1003752,,,,1,0
1003753,,,,1,0
1003754,,,,1,0
1003755,,,,1,0
1003756,,,,1,0
1003757,,,,1,0
1003758,,,,1,0
1003759,,,,1,0
1003760,,,,1,0
1003761,,,,1,0
1003762,,,,1,0
1003763,,,,1,0
1003764,,,,1,0
1003765,,,,1,0
1003766,,,,1,0
1003767,,,,1,0
1003768,,,,1,0
1003769,,,,1,0
1003770,,,,1,0
1003771,,,,1,0
1003772,,,,1,0
1003773,,,,1,0
1003774,,,,1,0
1003775,,,,1,0
1003776,,,,1,0
1003777,,,,1,0
1003778,,,,1,0
1003779,,,,1,0
1003780,,,,1,0
1003781,,,,1,0
1003782,,,,1,0
1003783,,,,1,0
1003784,,,,1,0
1003785,,,,1,0
1003786,,,,1,0
1003787,,,,1,0
1003788,,,,1,0
1003789,,,,1,0
1003790,,,,1,0
1003792,,,,1,0
1003793,,,,1,0
1003795,,,,1,0
1003796,,,,1,0
1003798,,,,1,0
1003799,,,,1,0
1003800,,,,1,0
1003801,,,,1,0
1003803,,,,1,0
1003804,,,,1,0
1003806,,,,1,0
1003807,,,,1,0
1003809,,,,1,0
1003810,,,,1,0
1003811,,,,1,0
1003812,,,,1,0
1003813,,,,1,0
1003814,,,,1,0
1003815,,,,1,0
1003816,,,,1,0
1003817,,,,1,0
1003818,,,,1,0
1003819,,,,1,0
1003820,,,,1,0
1003821,,,,1,0
1003822,,,,1,0
1003823,,,,1,0
1003824,,,,1,0
1003825,,,,1,0
1003826,,,,1,0
1003827,,,,1,0
1003828,,,,1,0
1003829,,,,1,0
1003830,,,,1,0
1003831,,,,1,0
1003832,,,,1,0
1003833,,,,1,0
1003834,,,,1,0
1003835,,,,1,0
1003836,,,,1,0
1003837,,,,1,0
1003838,,,,1,0
1003839,,,,1,0
1003840,,,,1,0
1003841,,,,1,0
1003842,,,,1,0
1003843,,,,1,0
1003844,,,,1,0
1003845,,,,1,0
1003846,,,,1,0
1003847,,,,1,0
1003848,,,,1,0
1003849,,,,1,0
1003850,,,,1,0
1003851,,,,1,0
1003852,,,,1,0
1003853,,,,1,0
1003854,,,,1,0
1003855,,,,1,0
1003856,,,,1,0
1003857,,,,1,0
1003858,,,,1,0
1003859,,,,1,0
1003860,,,,1,0
1003861,,,,1,0
1003862,,,,1,0
1003863,,,,1,0
1003864,,,,1,0
1003865,,,,1,0
1003866,,,,1,0
1003867,,,,1,0
1003868,,,,1,0
1003869,,,,1,0
1003870,,,,1,0
1003871,,,,1,0
1003872,,,,1,0
1003873,,,,1,0
1003874,,,,1,0
1003875,,,,1,0
1003876,,,,1,0
1003877,,,,1,0
1003878,,,,1,0
1003879,,,,1,0
1003880,,,,1,0
1003881,,,,1,0
1003882,,,,1,0
1003883,,,,1,0
1003884,,,,1,0
1003885,,,,1,0
1003886,,,,1,0
1003887,,,,1,0
1003888,,,,1,0
1003889,,,,1,0
1003890,,,,1,0
1003891,,,,1,0
1003892,,,,1,0
1003893,,,,1,0
1003894,,,,1,0
1003895,,,,1,0
1003896,,,,1,0
1003897,,,,1,0
1003898,,,,1,0
1003899,,,,1,0
1003900,,,,1,0
1003901,,,,1,0
1003902,,,,1,0
1003903,,,,1,0
1003904,,,,1,0
1003905,,,,1,0
1003906,,,,1,0
1003907,,,,1,0
1003908,,,,1,0
1003909,,,,1,0
1003910,,,,1,0
1003911,,,,1,0
1003912,,,,1,0
1003913,,,,1,0
1003914,,,,1,0
1003915,,,,1,0
1003916,,,,1,0
1003917,,,,1,0
1003918,,,,1,0
1003919,,,,1,0
1003920,,,,1,0
1003921,,,,1,0
1003922,,,,1,0
1003923,,,,1,0
1003924,,,,1,0
1003925,,,,1,0
1003926,,,,1,0
1003927,,,,1,0
1003928,,,,1,0
1003929,,,,1,0
1003930,,,,1,0
1003931,,,,1,0
1003932,,,,1,0
1003933,,,,1,0
1003934,,,,1,0
1003935,,,,1,0
1003936,,,,1,0
1003937,,,,1,0
1003938,,,,1,0
1003939,,,,1,0
1003940,,,,1,0
1003941,,,,1,0
1003942,,,,1,0
1003943,,,,1,0
1003944,,,,1,0
1003945,,,,1,0
1003946,,,,1,0
1003947,,,,1,0
1003948,,,,1,0
1003949,,,,1,0
1003950,,,,1,0
1003951,,,,1,0
1003952,,,,1,0
1003953,,,,1,0
1003954,,,,1,0
1003955,,,,1,0
1003956,,,,1,0
1003957,,,,1,0
1003958,,,,1,0
1003959,,,,1,0
1003961,,,,1,0
1003962,,,,1,0
1003963,,,,1,0
1003964,,,,1,0
1003965,,,,1,0
1003966,,,,1,0
1003968,,,,1,0
1003969,,,,1,0
1003970,,,,1,0
1003972,,,,1,0
1003975,,,,1,0
1003976,,,,1,0
1003977,,,,1,0
1003978,,,,1,0
1003979,,,,1,0
1003981,,,,1,0
1003982,,,,1,0
1003983,,,,1,0
1003984,,,,1,0
1003985,,,,1,0
1003987,,,,1,0
1003988,,,,1,0
1003989,,,,1,0
1003990,,,,1,0
1003993,,,,1,0
1003994,,,,1,0
1003995,,,,1,0
1003996,,,,1,0
1003997,,,,1,0
1003998,,,,1,0
1003999,,,,1,0
1004000,,,,1,0
1004001,,,,1,0
1004002,,,,1,0
1004003,,,,1,0
1004004,,,,1,0
1004005,,,,1,0
1004006,,,,1,0
1004007,,,,1,0
1004008,,,,1,0
1004009,,,,1,0
1004010,,,,1,0
1004011,,,,1,0
1004012,,,,1,0
1004013,,,,1,0
1004014,,,,1,0
1004015,,,,1,0
1004016,,,,1,0
1004017,,,,1,0
1004018,,,,1,0
1004019,,,,1,0
1004020,,,,1,0
1004021,,,,1,0
1004022,,,,1,0
1004023,,,,1,0
1004024,,,,1,0
1004025,,,,1,0
1004026,,,,1,0
1004027,,,,1,0
1004028,,,,1,0
1004029,,,,1,0
1004030,,,,1,0
1004031,,,,1,0
1004032,,,,1,0
1004033,,,,1,0
1004034,,,,1,0
1004035,,,,1,0
1004036,,,,1,0
1004037,,,,1,0
1004038,,,,1,0
1004039,,,,1,0
1004040,,,,1,0
1004041,,,,1,0
1004042,,,,1,0
1004043,,,,1,0
1004044,,,,1,0
1004045,,,,1,0
1004046,,,,1,0
1004047,,,,1,0
1004048,,,,1,0
1004049,,,,1,0
1004050,,,,1,0
1004051,,,,1,0
1004052,,,,1,0
1004053,,,,1,0
1004054,,,,1,0
1004055,,,,1,0
1004056,,,,1,0
1004057,,,,1,0
1004058,,,,1,0
1004059,,,,1,0
1004060,,,,1,0
1004061,,,,1,0
1004062,,,,1,0
1004063,,,,1,0
1004064,,,,1,0
1004065,,,,1,0
1004066,,,,1,0
1004067,,,,1,0
1004068,,,,1,0
1004069,,,,1,0
1004070,,,,1,0
1004071,,,,1,0
1004072,,,,1,0
1004073,,,,1,0
1004074,,,,1,0
1004075,,,,1,0
1004076,,,,1,0
1004077,,,,1,0
1004078,,,,1,0
1004079,,,,1,0
1004080,,,,1,0
1004081,,,,1,0
1004082,,,,1,0
1004083,,,,1,0
1004084,,,,1,0
1004085,,,,1,0
1004086,,,,1,0
1004087,,,,1,0
1004088,,,,1,0
1004089,,,,1,0
1004090,,,,1,0
1004091,,,,1,0
1004092,,,,1,0
1004093,,,,1,0
1004094,,,,1,0
1004095,,,,1,0
1004096,,,,1,0
1004097,,,,1,0
1004098,,,,1,0
1004099,,,,1,0
1004100,,,,1,0
1004101,,,,1,0
1004102,,,,1,0
1004103,,,,1,0
1004104,,,,1,0
1004105,,,,1,0
1004106,,,,1,0
1004107,,,,1,0
1004108,,,,1,0
1004109,,,,1,0
1004110,,,,1,0
1004111,,,,1,0
1004112,,,,1,0
1004113,,,,1,0
1004114,,,,1,0
1004115,,,,1,0
1004116,,,,1,0
1004117,,,,1,0
1004118,,,,1,0
1004119,,,,1,0
1004120,,,,1,0
1004121,,,,1,0
1004122,,,,1,0
1004123,,,,1,0
1004124,,,,1,0
1004125,,,,1,0
1004126,,,,1,0
1004127,,,,1,0
1004128,,,,1,0
1004129,,,,1,0
1004130,,,,1,0
1004131,,,,1,0
1004132,,,,1,0
1004133,,,,1,0
1004135,,,,1,0
1004136,,,,1,0
1004137,,,,1,0
1004138,,,,1,0
1004139,,,,1,0
1004141,,,,1,0
1004142,,,,1,0
1004143,,,,1,0
1004144,,,,1,0
1004145,,,,1,0
1004146,,,,1,0
1004147,,,,1,0
1004148,,,,1,0
1004149,,,,1,0
1004150,,,,1,0
1004151,,,,1,0
1004152,,,,1,0
1004153,,,,1,0
1004154,,,,1,0
1004155,,,,1,0
1004156,,,,1,0
1004157,,,,1,0
1004158,,,,1,0
1004159,,,,1,0
1004160,,,,1,0
1004161,,,,1,0
1004162,,,,1,0
1004163,,,,1,0
1004164,,,,1,0
1004165,,,,1,0
1004166,,,,1,0
1004167,,,,1,0
1004168,,,,1,0
1004169,,,,1,0
1004170,,,,1,0
1004171,,,,1,0
1004172,,,,1,0
1004173,,,,1,0
1004174,,,,1,0
1004175,,,,1,0
1004176,,,,1,0
1004177,,,,1,0
1004178,,,,1,0
1004179,,,,1,0
1004180,,,,1,0
1004181,,,,1,0
1004182,,,,1,0
1004183,,,,1,0
1004184,,,,1,0
1004185,,,,1,0
1004186,,,,1,0
1004187,,,,1,0
1004188,,,,1,0
1004189,,,,1,0
1004190,,,,1,0
1004191,,,,1,0
1004192,,,,1,0
1004193,,,,1,0
1004194,,,,1,0
1004195,,,,1,0
1004196,,,,1,0
1004197,,,,1,0
1004198,,,,1,0
1004199,,,,1,0
1004200,,,,1,0
1004201,,,,1,0
1004202,,,,1,0
1004203,,,,1,0
1004204,,,,1,0
1004205,,,,1,0
1004206,,,,1,0
1004207,,,,1,0
1004208,,,,1,0
1004209,,,,1,0
1004210,,,,1,0
1004211,,,,1,0
1004212,,,,1,0
1004213,,,,1,0
1004214,,,,1,0
1004215,,,,1,0
1004216,,,,1,0
1004217,,,,1,0
1004218,,,,1,0
1004219,,,,1,0
1004220,,,,1,0
1004221,,,,1,0
1004222,,,,1,0
1004223,,,,1,0
1004226,,,,1,0
1004227,,,,1,0
1004228,,,,1,0
1004229,,,,1,0
1004230,,,,1,0
1004231,,,,1,0
1004232,,,,1,0
1004233,,,,1,0
1004234,,,,1,0
1004235,,,,1,0
1004236,,,,1,0
1004238,,,,1,0
1004239,,,,1,0
1004240,,,,1,0
1004241,,,,1,0
1004242,,,,1,0
1004243,,,,1,0
1004244,,,,1,0
1004245,,,,1,0
1004246,,,,1,0
1004247,,,,1,0
1004248,,,,1,0
1004249,,,,1,0
1004250,,,,1,0
1004251,,,,1,0
1004252,,,,1,0
1004253,,,,1,0
1004254,,,,1,0
1004255,,,,1,0
1004256,,,,1,0
1004257,,,,1,0
1004258,,,,1,0
1004259,,,,1,0
1004260,,,,1,0
1004261,,,,1,0
1004262,,,,1,0
1004263,,,,1,0
1004264,,,,1,0
1004265,,,,1,0
1004266,,,,1,0
1004267,,,,1,0
1004268,,,,1,0
1004269,,,,1,0
1004270,,,,1,0
1004271,,,,1,0
1004272,,,,1,0
1004273,,,,1,0
1004274,,,,1,0
1004275,,,,1,0
1004276,,,,1,0
1004277,,,,1,0
1004278,,,,1,0
1004279,,,,1,0
1004280,,,,1,0
1004281,,,,1,0
1004282,,,,1,0
1004283,,,,1,0
1004284,,,,1,0
1004285,,,,1,0
1004286,,,,1,0
1004287,,,,1,0
1004288,,,,1,0
1004289,,,,1,0
1004290,,,,1,0
1004291,,,,1,0
1004292,,,,1,0
1004293,,,,1,0
1004294,,,,1,0
1004295,,,,1,0
1004296,,,,1,0
1004297,,,,1,0
1004298,,,,1,0
1004299,,,,1,0
1004300,,,,1,0
1004301,,,,1,0
1004302,,,,1,0
1004303,,,,1,0
1004304,,,,1,0
1004305,,,,1,0
1004306,,,,1,0
1004307,,,,1,0
1004308,,,,1,0
1004309,,,,1,0
1004310,,,,1,0
1004311,,,,1,0
1004312,,,,1,0
1004313,,,,1,0
1004314,,,,1,0
1004315,,,,1,0
1004316,,,,1,0
1004317,,,,1,0
1004318,,,,1,0
1004319,,,,1,0
1004320,,,,1,0
1004321,,,,1,0
1004322,,,,1,0
1004323,,,,1,0
1004324,,,,1,0
1004325,,,,1,0
1004326,,,,1,0
1004328,,,,1,0
1004329,,,,1,0
1004330,,,,1,0
1004331,,,,1,0
1004332,,,,1,0
1004333,,,,1,0
1004334,,,,1,0
1004335,,,,1,0
1004336,,,,1,0
1004337,,,,1,0
1004338,,,,1,0
1004339,,,,1,0
1004340,,,,1,0
1004341,,,,1,0
1004342,,,,1,0
1004343,,,,1,0
1004344,,,,1,0
1004345,,,,1,0
1004346,,,,1,0
1004347,,,,1,0
1004348,,,,1,0
1004349,,,,1,0
1004350,,,,1,0
1004351,,,,1,0
1004352,,,,1,0
1004353,,,,1,0
1004354,,,,1,0
1004355,,,,1,0
1004356,,,,1,0
1004357,,,,1,0
1004358,,,,1,0
1004359,,,,1,0
1004361,,,,1,0
1004362,,,,1,0
1004363,,,,1,0
1004364,,,,1,0
1004365,,,,1,0
1004366,,,,1,0
1004367,,,,1,0
1004368,,,,1,0
1004369,,,,1,0
1004370,,,,1,0
1004371,,,,1,0
1004372,,,,1,0
1004373,,,,1,0
1004374,,,,1,0
1004375,,,,1,0
1004376,,,,1,0
1004377,,,,1,0
1004378,,,,1,0
1004379,,,,1,0
1004380,,,,1,0
1004382,,,,1,0
1004383,,,,1,0
1004384,,,,1,0
1004385,,,,1,0
1004386,,,,1,0
1004387,,,,1,0
1004388,,,,1,0
1004389,,,,1,0
1004390,,,,1,0
1004391,,,,1,0
1004392,,,,1,0
1004393,,,,1,0
1004394,,,,1,0
1004395,,,,1,0
1004396,,,,1,0
1004397,,,,1,0
1004398,,,,1,0
1004399,,,,1,0
1004400,,,,1,0
1004401,,,,1,0
1004402,,,,1,0
1004403,,,,1,0
1004404,,,,1,0
1004405,,,,1,0
1004406,,,,1,0
1004408,,,,1,0
1004409,,,,1,0
1004410,,,,1,0
1004411,,,,1,0
1004412,,,,1,0
1004413,,,,1,0
1004414,,,,1,0
1004415,,,,1,0
1004416,,,,1,0
1004417,,,,1,0
1004418,,,,1,0
1004419,,,,1,0
1004420,,,,1,0
1004421,,,,1,0
1004422,,,,1,0
1004423,,,,1,0
1004424,,,,1,0
1004425,,,,1,0
1004426,,,,1,0
1004427,,,,1,0
1004428,,,,1,0
